,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
168,Disjointed,tvshow,2018,TV-MA,2 Seasons,Pot activist Ruth Whitefeather Feldman runs a medical marijuana dispensary while encouraging her loyal patients to chill out and enjoy the high life.,['TV Comedies'],"['Kathy Bates', 'Aaron Moten', 'Tone Bell', 'Dougie Baldwin', 'Elizabeth Ho', 'Elizabeth Alderfer', 'Chris Redd', 'Betsy Sodaro', 'Nicole Sullivan', 'Michael Trucco']",[],['United States'],['https://www.imdb.com/title/tt5884792/?ref_=plg_rt_1'],"New Season Added:January 12, 2018"
169,Dogs,tvshow,2018,TV-PG,1 Season,"These six intimate stories explore the abiding emotional bonds that form between dogs and their caregivers, no matter the circumstances.",['Docuseries'],[],[],['United States'],['https://www.imdb.com/title/tt9199798/?ref_=plg_rt_1'],"Added to Netflix:November 16, 2018"
170,Dogs of Berlin,tvshow,2018,TV-MA,1 Season,"Two cops investigate the murder of a famous Turkish-German soccer player, but one of them has underworld connections that mire the case in controversy.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Felix Kramer', 'Fahri Yardim', 'Anna Maria Mühe', 'Katharina Schüttler', 'Alina Stiegler', 'Urs Rechn', 'Sinan Farhangmehr', 'Kais Setti', 'Mohamed Issa', 'Hauke Diekamp', 'David Bennent', 'Deniz Orta', 'Katrin Saß', 'Sebastian Zimmler']",[],['Germany'],['https://www.imdb.com/title/tt6839788/?ref_=plg_rt_1'],"Added to Netflix:December 7, 2018"
171,Dollar,tvshow,2019,TV-MA,1 Season,Beautiful executive assistant Zeina reluctantly teams up with the self-assured Tarek to chase down an elusive dollar bill worth $1 million.,"['International TV Shows', 'TV Dramas']","['Adel Karam', 'Amel Bouchoucha']",[],['Lebanon'],['https://www.imdb.com/title/tt10687564/?ref_=plg_rt_1'],"Added to Netflix:August 8, 2019"
172,Dolly Parton's Heartstrings,tvshow,2019,TV-14,1 Season,"Eight stories celebrating family, faith, love and forgiveness come to life in this series inspired by Dolly Parton's iconic country music catalog.",['TV Dramas'],"['Dolly Parton', 'Julianne Hough', 'Kimberly Williams-Paisley', 'Dallas Roberts', 'Melissa Leo', 'Andy Mientus', 'Katie Stevens', 'Michael J. Willett', 'Aidan Langford', 'Ray McKinnon', 'Delta Burke', 'Gerald McRaney', 'Ben Lawson', 'Brooke Elliott', 'Michele Weaver', 'Tim Reid', 'Sarah Shahi', 'Rochelle Aytes', 'Jessica Collins', 'Tammy Lynn Michaels', 'Robert Taylor', 'Holly Taylor', 'Shane Paul McGhie', 'Mary Lane Haskell', 'Camryn Manheim', 'Bellamy Young', 'Patricia Wettig', 'Timothy Busfield', 'Tom Brittney', 'Virginia Gardner', ""Colin O'Donoghue"", 'Willa Fitzgerald', 'David Denman', 'Vanessa Rubio', 'Mac Davis', 'Kathleen Turner', 'Ginnifer Goodwin', 'Kyle Bornheimer', 'Tyler Crumley', 'Mary Donnelly Haskell', 'Ed Amatrudo']",[],['United States'],['https://www.imdb.com/title/tt8509922/?ref_=plg_rt_1'],"Added to Netflix:November 22, 2019"
173,Don't F**k with Cats: Hunting an Internet Killer,tvshow,2019,TV-MA,1 Season,A twisted criminal's gruesome videos drive a group of amateur online sleuths to launch a risky manhunt that pulls them into a dark underworld.,"['Crime TV Shows', 'Docuseries']",[],['Mark Lewis'],"['United Kingdom', 'United States']",['https://www.imdb.com/title/tt11318602/?ref_=plg_rt_1'],"Added to Netflix:December 18, 2019"
174,Dope,tvshow,2019,TV-MA,3 Seasons,"Filmed from the perspectives of dealers, users and the police, this vivid series offers a bracing look at the war on drugs.","['Crime TV Shows', 'Docuseries']",[],[],['United States'],['https://www.imdb.com/title/tt4949518/?ref_=plg_rt_1'],"New Season Added:June 28, 2019"
175,DRAGON PILOT: Hisone & Masotan,tvshow,2018,TV-14,1 Season,Recently stationed Air Self-Defense Force rookie Hisone Amakasu is chosen by a dragon concealed within Gifu Air Base to be his pilot.,"['Anime Series', 'International TV Shows']","['Misaki Kuno', 'Tomoyo Kurosawa', 'Maki Kawase', 'Satomi Arai', 'Kaori Nazuka', 'Romi Park', 'Yuki Kaji', 'Yukitoshi Tokumoto', 'Rie Kugimiya', 'Junichi Suwabe', 'Jouji Nakata']",[],['Japan'],['https://www.imdb.com/title/tt8528256/?ref_=plg_rt_1'],"Added to Netflix:September 21, 2018"
176,Dragons: Race to the Edge,tvshow,2018,TV-Y7,6 Seasons,"From the creators of ""How to Train Your Dragon"" comes an all-new Netflix original series that takes Hiccup and Toothless to the edge of adventure!","[""Kids' TV"", 'TV Action & Adventure']","['Jay Baruchel', 'America Ferrera', 'T.J. Miller', 'Christopher Mintz-Plasse', 'Andree Vermeulen', 'Zack Pearlman']",[],['United States'],['https://www.imdb.com/title/tt4816058/?ref_=plg_rt_1'],"New Season Added:February 16, 2018"
177,Drug Lords,tvshow,2018,TV-MA,2 Seasons,"Witness the stories of history's most notorious kingpins, their terrifying enforcers, and the men and women who've sworn to bring them down.","['Crime TV Shows', 'Docuseries']",[],[],['United States'],['https://www.imdb.com/title/tt7935522/?ref_=plg_rt_1'],"New Season Added:July 10, 2018"
178,Drug Squad: Costa del Sol,tvshow,2019,TV-MA,1 Season,Four intrepid and impulsive police officers form a special narcotics unit to combat the birth of drug trafficking on Spain's Costa del Sol in the 1970s.,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Hugo Silva', 'Álvaro Cervantes', 'Miki Esparbé', 'Jesús Castro', 'Sara Sálamo', 'Jorge Usón', 'Cayetana Cabezas', 'Pablo Béjar', 'Marco Cáceres', 'Olivia Delcán', 'Jorge Suquet', 'Daniel Holguín', 'Joaquín Galletero', 'Carolina Yuste', 'Ana Fernández']",[],['Spain'],['https://www.imdb.com/title/tt8476166/?ref_=plg_rt_1'],"Added to Netflix:October 25, 2019"
179,Easy,tvshow,2019,TV-MA,3 Seasons,"This eclectic, star-studded anthology follows diverse Chicagoans fumbling through the modern maze of love, sex, technology and culture.","['TV Comedies', 'TV Dramas']","['Aubrey Plaza', 'Judy Greer', 'Jane Adams', 'Zazie Beetz', 'Kate Berlant', 'Aya Cash', 'Michael Chernus', 'Kiersey Clemons', 'Orlando Bloom', 'Malin Akerman', 'Marc Maron', 'Dave Franco', 'Hannibal Buress', 'Jake Johnson', 'Emily Ratajkowski', 'Andrew Bachelor']",[],['United States'],['https://www.imdb.com/title/tt5562056/?ref_=plg_rt_1'],"New Season Added:May 10, 2019"
180,Edgar Rice Burroughs' Tarzan and Jane,tvshow,2018,TV-G,2 Seasons,"Saved from a plane crash and given supernatural powers, teen Tarzan joins forces with brave city girl Jane to protect his jungle home from threats.","['Crime TV Shows', ""Kids' TV""]","['Marci T. House', 'Michael Dobson', 'Omari Newton', 'Paul Dobson', 'Rebecca Shoichet', 'Giles Panton', 'Kathleen Barr', 'Doron Bell']",[],[''],['https://www.imdb.com/title/tt6216718/?ref_=plg_rt_1'],"New Season Added:October 12, 2018"
181,Edha,tvshow,2018,TV-MA,1 Season,"Revenge, passion and dark secrets push a successful fashion designer and single mother to her limits when she meets a handsome and mysterious man.","['International TV Shows', 'Spanish-Language TV Shows', 'TV Dramas']","['Juana Viale', 'Andrés Velencoso', 'Delfina Chaves', 'Osmar Nuñez', 'Germán Palacios', 'Juan Pablo Geretto', 'Sofía Gala', 'Daniel Pacheco', 'Daniel Hendler', 'Flavio Mendoza']",[],['Argentina'],['https://www.imdb.com/title/tt7956274/?ref_=plg_rt_1'],"Added to Netflix:March 16, 2018"
182,El Marginal,tvshow,2019,TV-MA,3 Seasons,"While investigating a kidnapping, an ex-cop sent to infiltrate a prison finds himself surrounded by dangerous felons who can't know his real identity.","['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Juan Minujín', 'Martina Gusman', 'Gerardo Romano', 'Claudio Rissi', 'Carlos Portaluppi', 'Nicolás Furtado', 'Cristina Banegas', 'Abel Ayala']",[],['Argentina'],['https://www.imdb.com/title/tt5820976/?ref_=plg_rt_1'],"New Season Added:September 27, 2019"
183,Ellen DeGeneres: Relatable,tvshow,2018,TV-MA,1 Season,"In her first special since 2003, Ellen revisits her road to stardom and details the heartfelt – and hilarious – lessons she's learned along the way.","['Stand-Up Comedy & Talk Shows', 'TV Comedies']",['Ellen DeGeneres'],"['Joel Gallen', 'Tig Notaro']",['United States'],['https://www.imdb.com/title/tt7157574/?ref_=plg_rt_1'],"Added to Netflix:December 18, 2018"
184,Empire Games,tvshow,2018,TV-14,1 Season,Interviews with scholars and dramatic reenactments bring to life the origins and history-making achievements of the world's greatest ancient empires.,['Docuseries'],"[""Jim O'Brien""]",[],"['Czech Republic', 'United States']",['https://www.imdb.com/title/tt8171234/?ref_=plg_rt_1'],"Added to Netflix:October 5, 2018"
185,Erased,tvshow,2017,TV-14,1 Season,"After finding his mom killed, Satoru's time-traveling ability takes him back 18 years for a chance to prevent her death and those of three classmates.","['International TV Shows', 'TV Dramas', 'TV Mysteries']","['Yuki Furukawa', 'Mio Yuki', 'Jin Shirasu', 'Reo Uchikawa', 'Rinka Kakihara', 'Masato Yano', 'Noriko Eguchi', 'Hidekazu Mashima', 'Shigeyuki Totsugi', 'Tomoka Kurotani']",[],['Japan'],['https://www.imdb.com/title/tt7573686/?ref_=plg_rt_1'],"Added to Netflix:December 15, 2017"
186,Ever After High,tvshow,2016,TV-Y7,5 Seasons,The kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.,"[""Kids' TV""]","['Jonquil Goode', 'Karen Strassman', 'Audu Paden', 'Julie Maddalena', 'Marieve Herington', 'Rena Strober', 'Evan Smith', 'Wendee Lee', 'Haviland Stillwell', 'Valerie Arem', 'Cam Clarke', 'Colleen Foy', 'Cindy Robinson', 'Joe Sanfelippo', 'Jamieson Price', 'Debi Derryberry', 'Lindsey Ames', 'Rajo Zakic', 'Erin Fitzgerald', 'Malcolm Danare']",[],['Canada'],['https://www.imdb.com/title/tt3312378/?ref_=plg_rt_1'],"New Season Added:August 5, 2016"
187,Everything Sucks!,tvshow,2018,TV-14,1 Season,"It's 1996 in a town called Boring, where high school misfits in the AV and drama clubs brave the ups and downs of teenage life in the VHS era.","['TV Comedies', 'TV Dramas', 'Teen TV Shows']","[""Jahi Di'Allo Winston"", 'Peyton Kennedy', 'Patch Darragh', 'Claudine Mboligikpelani Nako', 'Rio Mangini', 'Quinn Liebling', 'Sydney Sweeney', 'Elijah Stevenson', 'Zachary Ray Sherman', 'Abi Brittle']",[],['United States'],['https://www.imdb.com/title/tt7078710/?ref_=plg_rt_1'],"Added to Netflix:February 16, 2018"
188,Evil Genius,tvshow,2018,TV-MA,1 Season,This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck – and gets weirder from there.,"['Crime TV Shows', 'Docuseries', 'TV Mysteries']",[],"['Trey Borzillieri', 'Barbara Schroeder']",['United States'],['https://www.imdb.com/title/tt8342862/?ref_=plg_rt_1'],"Added to Netflix:May 11, 2018"
189,Examination of Conscience,tvshow,2019,TV-MA,1 Season,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.","['Crime TV Shows', 'Docuseries', 'International TV Shows']",[],[],['Spain'],['https://www.imdb.com/title/tt9584024/?ref_=plg_rt_1'],"Added to Netflix:January 25, 2019"
190,Exhibit A,tvshow,2019,TV-MA,1 Season,This true crime series shows how innocent people have been convicted with dubious forensic techniques and tools such as touch DNA and cadaver dogs.,"['Crime TV Shows', 'Docuseries', 'Science & Nature TV']",[],[],['United States'],['https://www.imdb.com/title/tt10376904/?ref_=plg_rt_1'],"Added to Netflix:June 28, 2019"
191,Explained,tvshow,2019,TV-MA,2 Seasons,"This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop.","['Docuseries', 'Science & Nature TV']",[],[],['United States'],['https://www.imdb.com/title/tt8005374/?ref_=plg_rt_1'],"New Season Added:September 26, 2019"
192,Extreme Engagement,tvshow,2019,TV-MA,1 Season,An engaged couple travels the world for a year to explore marriage customs in diverse cultures. Will the journey bring them closer or tear them apart?,"['International TV Shows', 'Reality TV']","['Tim Noonan', 'PJ Madam']",[],[''],['https://www.imdb.com/title/tt10521644/?ref_=plg_rt_1'],"Added to Netflix:July 12, 2019"
193,Family Business,tvshow,2019,TV-MA,1 Season,"After learning France is about to legalize pot, a down-on-his-luck entrepreneur and his family race to turn their butcher shop into a marijuana café.","['International TV Shows', 'TV Comedies', 'TV Dramas']","['Jonathan Cohen', 'Gérard Darmon', 'Julia Piaton', 'Liliane Rovère', 'Olivier Rosemberg', 'Ali Marhyar', 'Lina El Arabi', 'Louise Coldefy', 'Enrico Macias', 'Valérie Damidot']",[],['France'],['https://www.imdb.com/title/tt10423460/?ref_=plg_rt_1'],"Added to Netflix:June 28, 2019"
194,Fast & Furious Spy Racers,tvshow,2019,TV-Y7,1 Season,A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.,"[""Kids' TV""]","['Tyler Posey', 'Charlet Chung', 'Jorge Diaz', 'Camille Ramsey', 'Luke Youngblood', 'Renée Elise Goldsberry']",[],['United States'],['https://www.imdb.com/title/tt8322592/?ref_=plg_rt_1'],"Added to Netflix:December 26, 2019"
195,Fastest Car,tvshow,2019,TV-MA,2 Seasons,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.,['Reality TV'],[],[],['United States'],['https://www.imdb.com/title/tt8295694/?ref_=plg_rt_1'],"New Season Added:September 20, 2019"
196,Fate/Apocrypha,tvshow,2017,TV-MA,2 Seasons,The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.,"['Anime Series', 'International TV Shows']","['Natsuki Hanae', 'Maaya Sakamoto', 'Kouki Uchiyama', 'Miyuki Sawashiro', 'Saori Hayami', 'Koji Yusa', 'Makoto Furukawa', 'Tetsu Inada', 'Satoshi Tsuruoka', 'Kei Shindou', 'Junichi Suwabe', 'Shunsuke Takeuchi', 'Ryotaro Okiayu', 'Mitsuru Miyamoto', 'Rumi Okubo', 'Ai Nonaka', 'Sakura Tange']",[],['Japan'],['https://www.imdb.com/title/tt6424454/?ref_=plg_rt_1'],"New Season Added:November 7, 2017"
197,Fate/EXTRA Last Encore,tvshow,2018,TV-MA,2 Seasons,"Hakuno Kishinami finds himself in the midst of a Holy Grail war with no memories of how he got there. Through his confusion, he must fight to survive.","['Anime Series', 'International TV Shows']","['Atsushi Abe', 'Sakura Tange', 'Kana Ueda', 'Hiroshi Kamiya', 'Noriko Shitaya', 'Kohsuke Toriumi', 'Urara Takano', 'Ai Nonaka', 'Kunihiko Yasui', 'Takahiro Mizushima']",[],['Japan'],['https://www.imdb.com/title/tt7940468/?ref_=plg_rt_1'],"New Season Added:October 30, 2018"
198,Fearless,tvshow,2016,TV-14,1 Season,"On a journey from Brazil to the Las Vegas championships, professional bull riders risk it all to earn money, respect and titles.",['Docuseries'],"['Adriano Moraes', 'J.B. Mauney', 'Silvano Alves', 'Kaique Pacheco', 'Guilherme Marchi', 'Robson Palermo']",[],['United States'],['https://www.imdb.com/title/tt5883700/?ref_=plg_rt_1'],"Added to Netflix:August 19, 2016"
199,FIGHTWORLD,tvshow,2018,TV-MA,1 Season,"Actor and fight enthusiast Frank Grillo travels the world, immersing himself in different fight cultures to understand their traditions and motivations.",['Docuseries'],['Frank Grillo'],['Padraic McKinley'],[''],['https://www.imdb.com/title/tt9047526/?ref_=plg_rt_1'],"Added to Netflix:October 12, 2018"
200,FINAL FANTASY XIV Dad of Light,tvshow,2017,TV-PG,1 Season,A father and son rekindle their bond through the online role-playing game Final Fantasy XIV in this live-action series based on a true story.,"['International TV Shows', 'TV Dramas']","['Yudai Chiba', 'Ren Osugi', 'Fumika Baba', 'Yoshihiko Hakamada', 'Hatsunori Hasegawa', 'Mako Ishino']",[],['Japan'],['https://www.imdb.com/title/tt6497076/?ref_=plg_rt_1'],"Added to Netflix:September 1, 2017"
201,Fire Chasers,tvshow,2017,TV-MA,1 Season,"As California's 2016 fire season rages, brave backcountry firefighters race to put out the flames, protect homes and save lives in this docuseries.","['Docuseries', 'Science & Nature TV']",[],[],['United States'],['https://www.imdb.com/title/tt7293754/?ref_=plg_rt_1'],"Added to Netflix:September 8, 2017"
202,First and Last,tvshow,2018,TV-MA,1 Season,Take an intimate look at the emotionally charged first and last days of new and soon-to-be released inmates at Georgia's Gwinnett County Jail.,['Docuseries'],[],[],[''],['https://www.imdb.com/title/tt8893502/?ref_=plg_rt_1'],"Added to Netflix:September 7, 2018"
203,First Team: Juventus,tvshow,2018,TV-PG,2 Seasons,Follow renowned soccer club Juventus on and off the pitch as they attempt to win a seventh straight Italian title and achieve Champions League glory.,"['Docuseries', 'International TV Shows']",[],[],['United States'],['https://www.imdb.com/title/tt7924812/?ref_=plg_rt_1'],"New Season Added:July 6, 2018"
204,Five Came Back,tvshow,2017,TV-MA,1 Season,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.,['Docuseries'],"['Steven Spielberg', 'Guillermo del Toro', 'Lawrence Kasdan', 'Francis Ford Coppola', 'Paul Greengrass', 'Meryl Streep']",['Laurent Bouzereau'],['United States'],['https://www.imdb.com/title/tt6587094/?ref_=plg_rt_1'],"Added to Netflix:March 31, 2017"
205,Flaked,tvshow,2017,TV-MA,2 Seasons,"In his funky California beach enclave, Chip's the go-to guy for personal insights. But he isn't quite as enlightened when it comes to his own baggage.","['TV Comedies', 'TV Dramas']","['Will Arnett', 'David Sullivan', 'Ruth Kearney', 'George Basil', 'Lina Esco', 'Travis Mills', 'Robert Wisdom', 'Mark Boone Junior', 'Matthew Willig', 'Heather Graham', 'Kirstie Alley', 'Sab Shimono', 'Christopher Mintz-Plasse', 'Minerva Garcia', 'Jeff Daniel Phillips']",[],['United States'],['https://www.imdb.com/title/tt4973548/?ref_=plg_rt_1'],"New Season Added:June 2, 2017"
206,Flavorful Origins,tvshow,2019,TV-G,2 Seasons,"Delve into the delectable world of Chaoshan cuisine, explore its unique ingredients and hear the stories of the people behind its creation.","['Docuseries', 'International TV Shows']",['Yang Chen'],[],['China'],['https://www.imdb.com/title/tt9708598/?ref_=plg_rt_1'],"New Season Added:October 30, 2019"
207,Flinch,tvshow,2019,TV-PG,1 Season,"Harrowing and hilarious tests await the brave and foolhardy, as well as the judges, in this comedy game show. If they flinch, they feel the pain.",['Reality TV'],"['Desiree Burch', 'Lloyd Griffith', 'Seann Walsh']",[],['United Kingdom'],['https://www.imdb.com/title/tt9196244/?ref_=plg_rt_1'],"Added to Netflix:May 3, 2019"
208,Flint Town,tvshow,2018,TV-MA,1 Season,"Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions.","['Docuseries', 'Science & Nature TV']",[],[],['United States'],['https://www.imdb.com/title/tt8004578/?ref_=plg_rt_1'],"Added to Netflix:March 2, 2018"
209,Follow This,tvshow,2018,TV-MA,3 Seasons,Follow the reporters at BuzzFeed as they probe topics ranging from quirky internet crazes to safe injection spaces for opioid users.,['Docuseries'],"['John Stanton', 'Scaachi Koul', 'Azeen Ghorayshi', 'Bim Adewunmi', 'Juliane Loffler', 'Charlie Warzel']",[],['United States'],['https://www.imdb.com/title/tt8560884/?ref_=plg_rt_1'],"New Season Added:November 1, 2018"
210,Forest of Piano,tvshow,2019,TV-14,2 Seasons,Kai grows up playing an old piano discarded in the woods; Shuhei's father is a famous pianist. Their chance meeting transforms their lives and music.,"['Anime Series', 'International TV Shows']","['Soma Saito', 'Junichi Suwabe', 'Natsuki Hanae', 'Yuichi Nakamura', 'Kenn', 'Aoi Yuki', 'Mariya Ise', 'Katsuyuki Konishi', 'Toshiyuki Toyonaga', 'Koji Yusa', 'Hiroshi Yanaka', 'Ryoko Shiraishi', 'Yo Taichi', 'Marie Miyake', 'Ryo Hirohashi', 'Motoko Kumai', 'Maaya Sakamoto', 'Hideyuki Tanaka', 'Bin Shimada']",[],['Japan'],['https://www.imdb.com/title/tt8043492/?ref_=plg_rt_1'],"New Season Added:June 24, 2019"
211,Four Seasons in Havana,tvshow,2016,TV-MA,1 Season,"As Havana slowly revolves through the year, wistful detective Mario Conde probes the sultry heart of the city to investigate dark and deadly crimes.","['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Jorge Perugorría', 'Carlos Enrique Almirante', 'Mario Guerra', 'Luis Alberto García', 'Juana Acosta', 'Laura Ramos']",[],"['Spain', 'Cuba']",['https://www.imdb.com/title/tt6164872/?ref_=plg_rt_1'],"Added to Netflix:December 9, 2016"
212,Free Rein,tvshow,2019,TV-G,3 Seasons,"A 15-year-old from LA spends the summer at her mom's childhood home on an island off the coast of England, where she bonds with a mysterious horse.","['British TV Shows', ""Kids' TV"", 'TV Dramas']","['Jaylen Barron', 'Manpreet Bambra', 'Celine Buckens', 'Freddy Carter', 'Caroline Ford', 'Natalie Gumede', 'Bruce Herbelin-Earle', 'Noah Huntley', 'Kerry Ingram', 'Paul Luebke', 'Geoffrey McGivern', 'Navia Ziraili Robinson', 'Milo Twomey', 'Carla Woodcock']",[],['United States'],['https://www.imdb.com/title/tt6928052/?ref_=plg_rt_1'],"New Season Added:July 6, 2019"
213,Friends from College,tvshow,2019,TV-MA,2 Seasons,"Twenty years after graduation, a tight-knit group of college friends reconnects and discovers that love hasn't gotten easier with age.","['Romantic TV Shows', 'TV Comedies']","['Keegan-Michael Key', 'Cobie Smulders', 'Billy Eichner', 'Fred Savage', 'Nat Faxon', 'Annie Parisse', 'Jae Suh Park']",[],['United States'],['https://www.imdb.com/title/tt5565334/?ref_=plg_rt_1'],"New Season Added:January 11, 2019"
214,Frontier,tvshow,2018,TV-MA,3 Seasons,"In 18th-century North America, ruthless trappers and entrepreneurs fight to wrest control of the fur trade from the mighty Hudson's Bay Company.","['International TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Jason Momoa', 'Landon Liboiron', 'Alun Armstrong', 'Jessica Matten', 'Zoe Boyle', 'Allan Hawco', 'Evan Jonigkeit', 'Katie McGrath']",[],['Canada'],['https://www.imdb.com/title/tt4686698/?ref_=plg_rt_1'],"New Season Added:November 23, 2018"
215,Fugitiva,tvshow,2018,TV-MA,1 Season,A domestic abuse survivor orchestrates an elaborate deception to protect her family from her powerfully wealthy husband and his vindictive enemies.,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Paz Vega', 'Julio Bracho', 'Arantza Ruiz', 'Luisa Rubino', 'Lander Otaola', 'Iván Pellicer', 'José Manuel Poga', 'Mercedes Sampietro', 'Charo López', 'Roberto Álamo', 'Raúl Medina', 'Melina Matthews', 'Pedro Mari Sánchez', 'Odiseo Bichir']",[],['Spain'],['https://www.imdb.com/title/tt7158972/?ref_=plg_rt_1'],"Added to Netflix:November 23, 2018"
216,GHOUL,tvshow,2018,TV-MA,1 Season,"When a new prisoner at a military detention center exhibits eerie behavior, a young interrogator’s search for the truth becomes a battle for survival.","['International TV Shows', 'TV Dramas', 'TV Horror']","['Radhika Apte', 'Manav Kaul', 'Ratnabali Bhattacharjee', 'Mahesh Balraj']",['Patrick Graham'],['India'],['https://www.imdb.com/title/tt5909930/?ref_=plg_rt_1'],"Added to Netflix:August 24, 2018"
217,Gilmore Girls: A Year in the Life,tvshow,2016,TV-14,1 Season,"Set nearly a decade after the finale of the original series, this revival follows Lorelai, Rory and Emily Gilmore through four seasons of change.","['TV Comedies', 'TV Dramas', 'Teen TV Shows']","['Lauren Graham', 'Alexis Bledel', 'Kelly Bishop', 'Scott Patterson', 'Yanic Truesdale', 'Matt Czuchry', 'Liza Weil', 'Milo Ventimiglia', 'Sean Gunn', 'Keiko Agena', 'Rose Abdoo', 'Melissa McCarthy']",[],['United States'],['https://www.imdb.com/title/tt5435008/?ref_=plg_rt_1'],"Added to Netflix:November 25, 2016"
218,Giri / Haji,tvshow,2019,TV-MA,1 Season,Family duty sends a lawman to London to look for his mob-assassin brother as a yakuza war threatens to engulf Tokyo. Trust is even tougher to find.,"['British TV Shows', 'Crime TV Shows', 'International TV Shows']","['Takehiro Hira', 'Kelly Macdonald', 'Yosuke Kubozuka', 'Will Sharpe', 'Aoi Okuyama', 'Masahiro Motoki', 'Yuko Nakamura', 'Mitsuko Oka', 'Anna Sawai', 'Charlie Creed-Miles']",[],['United Kingdom'],['https://www.imdb.com/title/tt8001106/?ref_=plg_rt_1'],"Added to Netflix:January 10, 2020"
219,Girl from Nowhere,tvshow,2018,TV-MA,1 Season,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn.","['International TV Shows', 'TV Dramas', 'TV Mysteries']","['Chicha Amatayakul', 'Thanawetch Siriwattanakul', 'Pajaree Nantarat', 'Thitinan Khlangphet', 'Chonnikan Netjui', 'Nutthasit Kotimanuswanich', 'Tatchapol Thitiapichai', 'Chanicha Boonpanuvichit', 'Morakot Liu', 'Ekawat Niratvorapanya', 'Anuchit Sapanpong', 'Awat Ratanapintha', 'Claudia Chakrapan', 'Piyathida Woramusik', 'Apasiri Kittithanon', 'Kunchanuj Kengkarnka', 'Nutnicha Lueanganankhun']",[],['Thailand'],['https://www.imdb.com/title/tt8824648/?ref_=plg_rt_1'],"Added to Netflix:November 1, 2018"
220,Girlboss,tvshow,2017,TV-MA,1 Season,"Rebellious and broke, Sophia stumbles into creating an online business and learns how to be the boss. A comedy inspired by the best-selling memoir.",['TV Comedies'],"['Britt Robertson', 'Ellie Reed', 'Johnny Simmons', 'Alphonso Mcauley']",[],['United States'],['https://www.imdb.com/title/tt5706996/?ref_=plg_rt_1'],"Added to Netflix:April 21, 2017"
221,Girls Incarcerated,tvshow,2019,TV-MA,2 Seasons,"Fights, friendships, dating, rules. Teenage life is full of drama. But behind bars, the stakes are so much higher.","['Docuseries', 'Reality TV']",[],[],['United States'],['https://www.imdb.com/title/tt8092942/?ref_=plg_rt_1'],"New Season Added:June 21, 2019"
222,Glitch,tvshow,2019,TV-MA,3 Seasons,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.,"['International TV Shows', 'TV Dramas', 'TV Horror']","['Patrick Brammall', ""Genevieve O'Reilly"", 'Emma Booth', 'Emily Barclay', 'Ned Dennehy', 'Sean Keenan', 'Hannah Monson', 'Aaron L. McGrath', 'John Leary', 'Rodger Corser', 'Andrew McFarlane', 'Luke Arnold', 'Rob Collins', 'Pernilla August']",[],['Australia'],['https://www.imdb.com/title/tt4192782/?ref_=plg_rt_1'],"New Season Added:September 25, 2019"
223,Glitter Force,tvshow,2016,TV-Y7,2 Seasons,Five preteen girls learn they're a legendary superhero squad known as the Glitter Force. Their mission? To defend Earth from evil fairy-tale villains.,"['Anime Series', ""Kids' TV""]","['Laura Bailey', 'Kate Higgins', 'Alex Cazares', ""Colleen O'Shaughnessey"", 'Danielle Nicole', 'Debi Derryberry', 'Mary Elizabeth McGlynn', 'Patrick Seitz', 'Keith Silverstein']",[],['Japan'],['https://www.imdb.com/title/tt2230557/?ref_=plg_rt_1'],"New Season Added:August 26, 2016"
