,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
2434,Polar,movie,2019,TV-MA,119 min,"An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out.","Action & Adventure,International Movies",,,"United States,Germany",https://www.imdb.com/title/tt4139588/?ref_=plg_rt_1,"Added to Netflix:January 25, 2019"
2435,Polaroid,movie,2019,PG-13,88 min,A teen's discovery of a vintage Polaroid camera develops into a darker tale when she finds that whoever takes their photo with it dies soon afterward.,Horror Movies,"Kathryn Prescott,Mitch Pileggi,Grace Zabriskie,Tyler Young,Samantha Logan,Javier Botet,Katie Stevens,Madelaine Petsch,Priscilla Quintana,Davi Santos,Keenan Tracey",Lars Klevberg,"United States,Norway",https://www.imdb.com/title/tt5598292/?ref_=plg_rt_1,"Added to Netflix:February 9, 2020"
2436,Pooja Kiven Aa,movie,2013,TV-PG,122 min,"When a woman arrives in Mumbai and hires three spirited boys to care for her estate, she discovers they're more trustworthy than her family members.","Comedies,International Movies,Music & Musicals","Miss Pooja,Tarun Khanna,Raj Singh Jhinger,Sahil Vedoliyaa,B.N. Sharma,Manoj Joshi,Anita Shabdeesh,Sardar Sohi",Nidhi Sharma,India,https://www.imdb.com/title/tt2767806/?ref_=plg_rt_1,"Added to Netflix:October 1, 2018"
2437,"Pop, Lock 'n Roll",movie,2017,TV-14,88 min,An ambitious hip-hop dancer jeopardizes his rising career when his affections for an ominous producer's wife threatens to stomp out all of his success.,"Dramas,International Movies,Romantic Movies","Maurice Paige,Yasirah Bhelz,Lionel Newton,Tarryn Alberts,Sandile Sand Zulu,Duane Lawrence,Robyn Brophy,Brady Brophy,Raylene Jacobs,Jason Meyer",Ziggy Hofmeyr,South Africa,https://www.imdb.com/title/tt2336014/?ref_=plg_rt_1,"Added to Netflix:March 1, 2020"
2438,Pope Francis: A Man of His Word,movie,2018,PG,96 min,"Documentary filmmaker Wim Wenders travels the world with Pope Francis, recording the controversial pontiff's humanist views in a sharply divided age.","Documentaries,Faith & Spirituality,International Movies",Pope Francis,Wim Wenders,"Switzerland,Vatican City,Italy,Germany,France",https://www.imdb.com/title/tt6915100/?ref_=plg_rt_1,"Added to Netflix:January 3, 2019"
2439,Posesif,movie,2017,TV-MA,102 min,A student diver risks her scholastic future and relationship with her father when she dates a moody transfer student consumed by their romance.,"Dramas,International Movies,Romantic Movies","Putri Marino,Adipati Dolken,Gritte Agatha,Chicco Kurniawan,Yayu Unru,Cut Mini Theo,Ismail Basbeth,Maulidina K. Putri",Edwin,Indonesia,https://www.imdb.com/title/tt7541708/?ref_=plg_rt_1,"Added to Netflix:January 1, 2020"
2440,Postcards from London,movie,2018,TV-MA,90 min,"After being recruited to be a raconteur in London, a handsome teenager discovers he suffers from a rare condition where he faints upon seeing fine art.","Dramas,Independent Movies,LGBTQ Movies","Harris Dickinson,Jonah Hauer-King,Alessandro Cimadamore,Leonardo Salerni,Raphael Desprez,Jerome Holder,Leemore Marrett Jr.,Silas Carson,Stephen Boxer,Leo Hatton,Ben Cura",Steve McLean,United Kingdom,https://www.imdb.com/title/tt6280608/?ref_=plg_rt_1,"Added to Netflix:February 19, 2019"
2441,Poster Boys,movie,2017,PG-13,128 min,"Three men are stunned to find their faces on a poster promoting vasectomies, and must prove to their upset loved ones that they're innocent victims.","Comedies,International Movies","Sunny Deol,Bobby Deol,Shreyas Talpade,Sonali Kulkarni,Tripti Dimri,Samiksha Bhatnagar,Lovely Singh,Purnima Varma",Shreyas Talpade,India,https://www.imdb.com/title/tt6352548/?ref_=plg_rt_1,"Added to Netflix:November 27, 2017"
2442,Potato Potahto,movie,2017,TV-MA,104 min,A divorced couple decides to continue sharing a home but their already-delicate cohabiting scheme unravels when they begin dating other people.,"Comedies,Dramas,International Movies","O.C. Ukeje,Joselyn Dumas,Joke Silva,Blossom Chukwujekwu,Kemi Lala Akindoju,Chris Attoh,Nikki Samonas,Adjetey Anang,Victoria Micheals",Shirley Frimpong-Manso,Ghana,https://www.imdb.com/title/tt6950250/?ref_=plg_rt_1,"Added to Netflix:December 15, 2019"
2443,Pottersville,movie,2017,PG-13,86 min,"A man's drunken romp in a gorilla suit gets him mistaken for Bigfoot, drawing media attention and tourist dollars to his struggling small town.","Comedies,Independent Movies","Michael Shannon,Judy Greer,Thomas Lennon,Ron Perlman,Christina Hendricks,Ian McShane",Seth Henrikson,United States,https://www.imdb.com/title/tt3672120/?ref_=plg_rt_1,"Added to Netflix:December 15, 2017"
2444,Power Paandi,movie,2017,TV-MA,124 min,"Retired, restless and constantly butting heads with his son, a former stuntman escapes on a road trip that becomes a journey to find his first love.","Dramas,International Movies","Rajkiran,Dhanush,Prasanna,Chaya Singh,Revathy,Madonna Sebastian,Vidyullekha Raman",Dhanush,India,https://www.imdb.com/title/tt6734886/?ref_=plg_rt_1,"Added to Netflix:December 1, 2018"
2445,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",movie,2011,TV-Y7,24 min,"On Christmas Eve, as the teens at Shiba House reflect on their first year together, they get an unexpected lesson on the true spirit of the holidays.",Movies,"Alex Heartman,Erika Fong,Hector David Jr.,Najee De-Tiege,Brittany Anne Pirtle,Steven Skyler,Rene Naufahu,Felix Ryan,Paul Schrier",,United States,https://www.imdb.com/title/tt2079242/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2446,Power Rangers Samurai: Clash of the Red Rangers,movie,2011,TV-Y7,46 min,The Samurai Rangers team up with the RPM Ranger Red to fight off Master Xandred's Mooger army and a robotic villain from the RPM Ranger's dimension.,Children & Family Movies,"Alex Heartman,Erika Fong,Hector David Jr.,Najee De-Tiege,Brittany Anne Pirtle,Rene Naufahu",,United States,https://www.imdb.com/title/tt6099542/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2447,Power Rangers Samurai: Party Monsters (Halloween Special),movie,2011,TV-Y7,24 min,"On Halloween night, the creepiest creatures from the Netherworld trade war stories about their battles with the Samurai Power Rangers.",Movies,"Alex Heartman,Erika Fong,Hector David Jr.,Najee De-Tiege,Brittany Anne Pirtle,Steven Skyler,Rene Naufahu,Felix Ryan,Paul Schrier,Ricardo Medina Jr.",,United States,https://www.imdb.com/title/tt1918137/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2448,Power Rangers Super Megaforce: The Legendary Battle (Extended),movie,2014,TV-Y7,55 min,"New footage augments the tale of the Rangers, who give their all to save Earth from Vrak and Emperor Mavro, as the Armada stages an epic final attack.",Movies,"Andrew M. Gray,Ciara Hanna,John Mark Loudermilk,Christina Masterson,Azim Rizk,Cameron Jebo,Shailesh Prajapati,Ian Harcourt","Charlie Haskell,Koichi Sakamoto",United States,https://www.imdb.com/title/tt4962796/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2449,Power Rangers Super Samurai: Stuck on Christmas,movie,2012,TV-Y7,24 min,The Samurai Rangers get stuck in the Megazord's cockpit on Christmas Eve when it breaks down. Can the Rangers get out in time for Christmas?,"Children & Family Movies,Sci-Fi & Fantasy","Alex Heartman,Najee De-Tiege,Hector David Jr.,Erika Fong,Brittany Anne Pirtle,Steven Skyler,Paul Schrier,Felix Ryan,Jeff Szusterman,Stig Alred,Kate Elliot",,United States,https://www.imdb.com/title/tt2345064/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2450,Power Rangers Super Samurai: Trickster Treat,movie,2012,TV-Y7,23 min,"When a Nighlok invades the Samurai Rangers' dreams and turns them into nightmares, the Rangers must figure out what is reality and what is illusion.",Movies,"Alex Heartman,Najee De-Tiege,Hector David Jr.,Erika Fong,Brittany Anne Pirtle,Steven Skyler,Rene Naufahu,Paul Schrier,Felix Ryan,Jeff Szusterman,Stig Alred,Kate Elliot",,United States,https://www.imdb.com/title/tt2431328/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2451,Power Rangers: Megaforce: Raising Spirits,movie,2013,TV-Y7,24 min,"On Halloween, the scariest night of the year, the Rangers have a strange encounter with a mysterious medium who conjures ""visions"" of monsters past.",Children & Family Movies,"Andrew M. Gray,John Mark Loudermilk,Ciara Hanna,Azim Rizk,Christina Masterson,Shailesh Prajapati,Ian Harcourt",,United States,https://www.imdb.com/title/tt3247258/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2452,Power Rangers: Megaforce: The Robo Knight Before Christmas,movie,2013,TV-Y7,24 min,Robo Knight learns the meaning of Christmas from a group of children when he is mistaken for a donated Christmas toy and is shipped to a foreign land.,Children & Family Movies,"Andrew M. Gray,Ciara Hanna,John Mark Loudermilk,Christina Masterson,Azim Rizk,Shailesh Prajapati,Ian Harcourt",James Barr,United States,https://www.imdb.com/title/tt2881894/?ref_=plg_rt_1,"Added to Netflix:January 1, 2016"
2453,Prague,movie,2013,TV-MA,106 min,The chaotic ramblings of a young architect's mind take hold of his life as he leaves behind his past in India to work in Prague.,"Dramas,Independent Movies,International Movies","Chandan Roy Sanyal,Elena Kazan,Kumar Mayank,Sonia Bindra,Arfi Lamba",Ashish R. Shukla,"India,Switzerland",https://www.imdb.com/title/tt2401719/?ref_=plg_rt_1,"Added to Netflix:December 1, 2017"
2454,Pranaam,movie,2019,TV-14,117 min,"Aspiring to fulfill his father’s dream and become a civil services officer, a young man loses his way upon becoming entangled with a criminal lynchpin.","Action & Adventure,Dramas,International Movies","Rajeev Khandelwal,Samiksha Singh,S.M. Zaheer,Vikram Gokhale,Meenakshi Sethi,Atul Kulkarni,Abhimanyu Singh,Aniruddha Dave",Sanjiv Jaiswal,India,https://www.imdb.com/title/tt7228072/?ref_=plg_rt_1,"Added to Netflix:November 25, 2019"
2455,Prelude to War,movie,1942,TV-14,52 min,"Frank Capra's documentary chronicles the rise of authoritarianism in Germany, Italy and Japan as America prepares for a defense of liberty.","Classic Movies,Documentaries",,Frank Capra,United States,https://www.imdb.com/title/tt0035209/?ref_=plg_rt_1,"Added to Netflix:March 31, 2017"
2456,Pretty Little Stalker,movie,2018,TV-14,84 min,"When a self-help writer's advice goes wrong, she finds herself in the crosshairs of an obsessive young woman with a thirst for vengeance.",Thrillers,"Nicky Whelan,Ashley Rickards,Parker Mack,Jesse Hutch,Sierra McCormick,Heather Morris,Jason Cermak,Kourtney Hansen,Jane Harber,Cory Hart,Kim DeJesus",Sam Irvin,United States,https://www.imdb.com/title/tt8667120/?ref_=plg_rt_1,"Added to Netflix:March 31, 2020"
2457,Pretville,movie,2012,TV-PG,95 min,A farm boy and a greaser pluck at the heartstrings of their town's most beloved daughter while her mom faces old feelings when a pop star comes home.,"Comedies,International Movies,Music & Musicals","Marlee van der Merwe,Eugene Jensen,Marno van der Merwe,Lizelle de Klerk,Steve Hofmeyr,Sanet Ackermann,Terence Bridgett,Annette Engelbrecht,Rina Nienaber,Lizz Meiring",Linda Korsten,South Africa,https://www.imdb.com/title/tt2631210/?ref_=plg_rt_1,"Added to Netflix:February 20, 2020"
2458,Priest,movie,2011,PG-13,87 min,Paul Bettany stars as a man of the cloth who's hell-bent on rescuing his niece while taking down a horde of rampaging vampires in the process.,"Action & Adventure,Horror Movies,Sci-Fi & Fantasy","Paul Bettany,Karl Urban,Cam Gigandet,Maggie Q,Lily Collins,Brad Dourif,Stephen Moyer,Christopher Plummer,Alan Dale,Mädchen Amick",Scott Stewart,United States,https://www.imdb.com/title/tt0822847/?ref_=plg_rt_1,"Added to Netflix:June 1, 2020"
2459,Prince,movie,1969,TV-PG,152 min,"To better himself, a spoiled prince temporarily assumes a commoner’s identity. But he soon learns his palace has been gifted to his father’s new wife.","Dramas,International Movies,Romantic Movies","Shammi Kapoor,Vyjayantimala,Rajendra Nath,Ajit,Helen,Leela Chitnis,Parveen Choudhary,Sudhir,Sunder,Rashid Khan",Lekh Tandon,India,https://www.imdb.com/title/tt0064842/?ref_=plg_rt_1,"Added to Netflix:June 1, 2017"
2460,Prince Charming,movie,1984,TV-PG,93 min,"Two young buddies seek love in Hawaii, and upon returning home in disappointment, soon entangle themselves in a messy identity swap.","Comedies,International Movies,Romantic Movies","Kenny Bee,Cherie Chung,Chan Pak-cheung,Rosamund Kwan,Maggie Cheung",Wong Jing,Hong Kong,https://www.imdb.com/title/tt0087960/?ref_=plg_rt_1,"Added to Netflix:August 31, 2018"
2461,Prince of Peoria: A Christmas Moose Miracle,movie,2018,TV-G,29 min,"Teddy's never missed the Festival of Lights, but the bowling alley’s been snowed in! Not to worry – Emil insists the Christmas moose will save the day.","Children & Family Movies,Comedies","Gavin Lewis,Theodore Barnes,Shelby Simmons,Cynthia Kaye McWilliams",Jon Rosenbaum,United States,https://www.imdb.com/title/tt9315916/?ref_=plg_rt_1,"Added to Netflix:December 17, 2018"
2462,Print the Legend,movie,2014,TV-14,100 min,"This award-winning, original documentary chronicles the race for market leadership in 3D printing, the next wave of technological evolution.",Documentaries,,"Luis Lopez,Clay Tweel",United States,https://www.imdb.com/title/tt3557464/?ref_=plg_rt_1,"Added to Netflix:September 26, 2014"
2463,Private Life,movie,2018,R,124 min,"Struggling to conceive, a couple in their 40s are almost out of options – until a sliver of hope arrives in the form of their visiting step-niece.","Comedies,Dramas,Independent Movies","Paul Giamatti,Kathryn Hahn,Kayli Carter,Molly Shannon,John Carroll Lynch,Denis O'Hare,Desmin Borges,Tracee Chimo,Siobhan Fallon Hogan,Emily Robinson",Tamara Jenkins,United States,https://www.imdb.com/title/tt5536610/?ref_=plg_rt_1,"Added to Netflix:October 5, 2018"
2464,Professor,movie,1962,TV-PG,163 min,A college grad in need of money must disguise himself as an old man to tutor two young women who are under the watchful eye of their strict aunt.,"Comedies,Dramas,International Movies","Shammi Kapoor,Kalpana,Lalita Pawar,Parveen Choudhary,Salim,Pratima Devi,Rashid Khan,Bir Sakuja,Bela Bose,Ratnamala",Lekh Tandon,India,https://www.imdb.com/title/tt0056379/?ref_=plg_rt_1,"Added to Netflix:July 1, 2017"
2465,Professor Mack,movie,2018,TV-MA,84 min,"When a confident college professor is courted by four eligible and well-established men, she struggles to decide who she likes the best.","Comedies,Romantic Movies","Lisa Wu,Timon Kyle Durrett,Robert Christopher Riley,Erica Hubbard,Amin Joseph,Christopher Nolen,Larry Biela,Jackie Christie,Katharin 'Ladie K' Mraz,Simeon Henderson",Christopher Nolen,United States,https://www.imdb.com/title/tt6052206/?ref_=plg_rt_1,"Added to Netflix:August 6, 2019"
2466,Project Papa,movie,2018,TV-14,92 min,"When a busy entrepreneur pauses her career to spend time with her aging father, both learn valuable lessons on happiness, love and living in the moment.","Dramas,Independent Movies,International Movies","Rakesh Batra,Kanika Batra,Sneha Kapoor,Rohn Malhotra,Munira Sen,Anaitha Nair,Rajit Kapoor",Kanika Batra,India,https://www.imdb.com/title/tt7243756/?ref_=plg_rt_1,"Added to Netflix:June 7, 2020"
2467,Promised Land,movie,2012,R,106 min,"Taking advantage of hard economic times, two salespeople for a natural gas company come to a small town to buy drilling rights from the residents.",Dramas,"Matt Damon,John Krasinski,Frances McDormand,Rosemarie DeWitt,Scoot McNairy,Titus Welliver,Terry Kinney,Tim Guinee,Lucas Black,Hal Holbrook",Gus Van Sant,"United States,United Arab Emirates",https://www.imdb.com/title/tt2091473/?ref_=plg_rt_1,"Added to Netflix:April 1, 2020"
2468,Prosecuting Evil: The Extraordinary World of Ben Ferencz,movie,2019,TV-MA,83 min,"A gripping profile of Ben Ferencz, the last surviving lead prosecutor at the Nuremberg trials whose lifelong desire for justice altered the rule of law.",Documentaries,Ben Ferencz,Barry Avrich,Canada,https://www.imdb.com/title/tt7616974/?ref_=plg_rt_1,"Added to Netflix:June 1, 2019"
2469,Psychokinesis,movie,2018,TV-MA,102 min,"Suddenly possessed with supernatural powers, a father sets out to help his estranged daughter, who's at risk of losing everything she's lived for.","Action & Adventure,Comedies,International Movies","Ryu Seung-ryong,Shim Eun-kyung,Jung-min Park,Min-jae Kim,Yu-mi Jung",Sang-ho Yeon,South Korea,https://www.imdb.com/title/tt6890582/?ref_=plg_rt_1,"Added to Netflix:April 25, 2018"
2470,Public Enemies,movie,2009,R,140 min,"In the shadow of the Great Depression, criminal minds are thriving, and it's up to J. Edgar Hoover and the FBI to bring them down.","Action & Adventure,Dramas","Johnny Depp,Christian Bale,Marion Cotillard,Jason Clarke,Rory Cochrane,Billy Crudup,Stephen Dorff,Stephen Lang,John Ortiz,Giovanni Ribisi,David Wenham,Stephen Graham,Channing Tatum,Lili Taylor,Leelee Sobieski",Michael Mann,"United States,Japan",https://www.imdb.com/title/tt1152836/?ref_=plg_rt_1,"Added to Netflix:May 16, 2020"
2471,Puerto Ricans in Paris,movie,2015,R,82 min,New York police detectives Luis and Eddie experience culture shock and adventure when they head to Paris to track down a stolen couture handbag.,Comedies,"Luis Guzmán,Edgar Garcia,Alice Taglioni,Rosie Perez,Miriam Shor,Frédéric Anscombre,Rosario Dawson,Julie Ferrier,Michaël Cohen,Ravi Patel",Ian Edelman,United States,https://www.imdb.com/title/tt3730510/?ref_=plg_rt_1,"Added to Netflix:April 16, 2020"
2472,Pulang,movie,2018,TV-14,119 min,"Thom tells her grandson about his grandfather, a sailor who left 61 years ago to seek his fortune, and asks him to find out what happened to her spouse.","Action & Adventure,Dramas,International Movies","Puteri Aishah,Remy Ishak,Alvin Wong",Kabir Bhatia,Malaysia,https://www.imdb.com/title/tt8595708/?ref_=plg_rt_1,"Added to Netflix:October 8, 2018"
2473,Punjab 1984,movie,2014,TV-14,158 min,"During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist.","Dramas,International Movies","Diljit Dosanjh,Kiron Kher,Sonam Bajwa,Pavan Malhotra,Rana Ranbir,Vishwas Kini,Manav Vij,Vansh Bhardwaj",Anurag Singh,"India,Canada",https://www.imdb.com/title/tt3607198/?ref_=plg_rt_1,"Added to Netflix:November 1, 2017"
2474,Pup Star,movie,2016,G,92 min,"After a singing pup with big dreams of stardom gets dognapped and escapes with a friend's help, her journey home is a fun, music-filled adventure.","Children & Family Movies,Comedies","Makenzie Moss,Jed Rees,David DeLuise,Carla Jimenez,Tom Everett Scott,Diedrich Bader,George Newbern,Bonnie Somerville,John Ratzenberger",Robert Vince,Canada,https://www.imdb.com/title/tt5449296/?ref_=plg_rt_1,"Added to Netflix:October 29, 2016"
2475,Pup Star: Better 2Gether,movie,2017,PG,93 min,Returning Pup Star champ Tiny has her Yorkie paws full after an evil rival replaces her with street dog Scrappy during the national competition.,"Children & Family Movies,Comedies","Kaitlyn Maher,Obba Babatundé,Lombardo Boyar,Molly Burnett,Chris Coppola,Reggie De Leon,David DeLuise,Matty Finochio,Josh Flitter,Benjamin Flores Jr.",Robert Vince,Canada,https://www.imdb.com/title/tt6357074/?ref_=plg_rt_1,"Added to Netflix:October 28, 2017"
2476,Pup Star: World Tour,movie,2018,G,87 min,"Talented pooches from around the world compete to be the next Pup Star, but behind-the-scenes schemes threaten to ruin the fun.","Children & Family Movies,Comedies,Music & Musicals","Jed Ress,Makenzie Moss,Denisse Ojeda,Reggie De Leon,David DeLuise,Kaitlyn Maher,Jorge Diaz,George Newbern,Diedrich Bader,Mackenzie Sol",Robert Vince,"Canada,Japan,United States",https://www.imdb.com/title/tt7322864/?ref_=plg_rt_1,"Added to Netflix:May 5, 2018"
2477,Puppy Star Christmas,movie,2018,PG,91 min,"A new pack of Pup Star pooches stumbles upon a rival team’s plan to ruin Christmas, then ends up at the North Pole to try and save the holiday spirit.","Children & Family Movies,Comedies","Kaitlyn Maher,Mackenzie Sol,Makenzie Moss,David DeLuise,George Newbern,Reggie De Leon,Diedrich Bader,Chloe Coleman,Oakley Bull,Dillon Fontana,vivienne Rutherford,Tyreese Burnett",Robert Vince,United States,https://www.imdb.com/title/tt8861786/?ref_=plg_rt_1,"Added to Netflix:November 20, 2018"
2478,Puriyatha Puthir,movie,2017,TV-MA,120 min,An aspiring music director begins to receive voyeuristic footage of his girlfriend from her apparent stalker as tragedy strikes those around him.,"International Movies,Thrillers","Vijay Sethupathi,Gayathrie,Mahima Nambiar,Arjunan,Ramesh Thilak,Ranjith",Ranjit Jeyakodi,India,https://www.imdb.com/title/tt3407614/?ref_=plg_rt_1,"Added to Netflix:January 1, 2019"
2479,Puss in Book: Trapped in an Epic Tale,movie,2017,TV-G,24 min,"After tumbling into a magic storybook, Puss in Boots must fight, dance and romance his way through wild adventures as he searches for an escape.","Children & Family Movies,Comedies","Eric Bauza,Jayma Mays,Maria Bamford,Jeff Bennett,Grey Griffin,Carla Jimenez,Paul Rugg,Joshua Rush","Roy Burdine,Johnny Castuciano",United States,https://www.imdb.com/title/tt7042082/?ref_=plg_rt_1,"Added to Netflix:June 20, 2017"
2480,Pyaar Ke Side Effects,movie,2006,TV-MA,120 min,"A commitment-phobe agrees to marry his girlfriend, setting in motion a series of hilarious mishaps that has him questioning what he got himself into.","Comedies,International Movies,Romantic Movies","Rahul Bose,Mallika Sherawat,Ranvir Shorey,Sharat Saxena,Aamir Bashir,Taraana Raja,Jas Arora,Suchitra Pillai,Sapna Bhavnani,Sophiya Chaudhary",Saket Chaudhary,India,https://www.imdb.com/title/tt0480572/?ref_=plg_rt_1,"Added to Netflix:February 15, 2019"
2481,Pyar Ke Do Pal,movie,1986,TV-14,153 min,"Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before.","Dramas,International Movies,Music & Musicals","Mithun Chakraborty,Jayapradha,Simple Kapadia,Krishan Dhawan,Jagdeep,Bindu,Satyendra Kapoor,Shubha Khote,Amrit Pal,Lalita Pawar",Rajiv Mehra,India,https://www.imdb.com/title/tt0358053/?ref_=plg_rt_1,"Added to Netflix:January 15, 2018"
2482,Q Ball,movie,2019,TV-MA,96 min,"At San Quentin State Prison, hardened convicts take their shots at redemption while navigating personal struggles by bonding through basketball.","Documentaries,Sports Movies",,Michael Tolajian,United States,https://www.imdb.com/title/tt10254986/?ref_=plg_rt_1,"Added to Netflix:March 11, 2020"
2483,Qarib Qarib Singlle,movie,2017,TV-14,120 min,"After reluctantly joining a dating app, a 35-year-old widow accompanies an easygoing poet on a trip to visit three of his exes.","Comedies,International Movies,Romantic Movies","Irrfan Khan,Parvathy,Neha Dhupia,Pushtii Shakti,Luke Kenny,Siddharth Menon,Bajrangbali Singh,Brijendra Kala",Tanuja Chandra,India,https://www.imdb.com/title/tt7399470/?ref_=plg_rt_1,"Added to Netflix:August 28, 2018"
2484,Qila,movie,1998,TV-14,161 min,"When an abusive landowner is murdered, his twin brother sets out to find the killer but quickly discovers that everyone, it seems, wanted him dead.","Dramas,International Movies","Dilip Kumar,Mukul Dev,Rekha,Mamta Kulkarni,Smita Jaykar,Gulshan Grover",Umesh Mehra,India,https://www.imdb.com/title/tt0286907/?ref_=plg_rt_1,"Added to Netflix:June 1, 2017"
2485,Qismat,movie,2018,TV-PG,137 min,"A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate.","Dramas,International Movies,Romantic Movies","Ammy Virk,Sargun Mehta,Guggu Gill,Tania,Harby Sangha,Hardeep Gill,Sukhdev Barnala,Satwant Kaur,Baljinder Kaur,Jashanjeet Gosha",Jagdeep Sidhu,India,https://www.imdb.com/title/tt8665634/?ref_=plg_rt_1,"Added to Netflix:December 1, 2019"
2486,Quartet,movie,2012,PG-13,98 min,A trio of retired opera singers' annual celebration of Verdi's birthday sours when their estranged fourth member shows up but refuses to sing.,"Comedies,Dramas,Independent Movies","Maggie Smith,Tom Courtenay,Billy Connolly,Pauline Collins,Michael Gambon,Andrew Sachs,Sheridan Smith,David Ryall,Trevor Peacock,Gwyneth Jones",Dustin Hoffman,United Kingdom,https://www.imdb.com/title/tt1441951/?ref_=plg_rt_1,"Added to Netflix:May 11, 2020"
2487,Quién te cantará,movie,2018,TV-MA,125 min,"When a near-drowning leaves a famous singer from the '90s with amnesia, she hires a karaoke singer who can imitate her to prep her for a comeback tour.","Dramas,Independent Movies,International Movies","Najwa Nimri,Eva Llorach,Carme Elias,Natalia de Molina,Julián Villagrán,Ignacio Mateos,Lorena Iglesias,Vicenta N'Dongo,Inma Cuevas,Per-Olav Sorensen",Carlos Vermut,"Spain,France",https://www.imdb.com/title/tt6485304/?ref_=plg_rt_1,"Added to Netflix:February 28, 2019"
2488,Quiet Victory: The Charlie Wedemeyer Story,movie,1988,TV-PG,93 min,"When high school football coach Charlie Wedemeyer is diagnosed with Lou Gehrig's disease, he perseveres in leading his team despite becoming disabled.","Dramas,Sports Movies","Pam Dawber,Michael Nouri,Bess Meyer,Peter Berg,James Handy,Kyle Chandler",Roy Campanella II,United States,https://www.imdb.com/title/tt0095945/?ref_=plg_rt_1,"Added to Netflix:October 1, 2011"
2489,Quincy,movie,2018,TV-MA,124 min,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career.","Documentaries,Music & Musicals",Quincy Jones,"Rashida Jones,Alan Hicks",United States,https://www.imdb.com/title/tt7440432/?ref_=plg_rt_1,"Added to Netflix:September 21, 2018"
2490,R.K.Nagar,movie,2019,TV-14,132 min,Things look up for a Chennai man struggling to make ends meet when he falls for a politician’s daughter – until he gets entangled in a murder case.,"Action & Adventure,Comedies,Dramas","Vaibhav Reddy,Sana Althaf,Sampath Raj,Inigo Prabhakaran,Anjana Keerthi,Subbu Panchu",Saravana Rajan,India,https://www.imdb.com/title/tt7748196/?ref_=plg_rt_1,"Added to Netflix:April 29, 2020"
2491,Raajneeti,movie,2010,TV-14,162 min,"When the American-educated scion of a powerful Indian family returns to the subcontinent, his first taste of power starts him down a corrupt path.","Dramas,International Movies,Thrillers","Ajay Devgn,Nana Patekar,Ranbir Kapoor,Katrina Kaif,Arjun Rampal,Manoj Bajpayee,Sarah Thompson,Naseeruddin Shah",Prakash Jha,India,https://www.imdb.com/title/tt1291465/?ref_=plg_rt_1,"Added to Netflix:August 2, 2018"
2492,Race,movie,2008,TV-14,155 min,The plot thickens around two horse-racing competitors when three beautiful women come into their lives and a murder is committed.,"Action & Adventure,International Movies,Music & Musicals","Saif Ali Khan,Akshaye Khanna,Katrina Kaif,Bipasha Basu,Anil Kapoor,Sameera Reddy","Mastan Alibhai Burmawalla,Abbas Alibhai Burmawalla",India,https://www.imdb.com/title/tt1017456/?ref_=plg_rt_1,"Added to Netflix:October 1, 2018"
2493,Race 2,movie,2013,TV-14,139 min,"In this sequel set in the world of horse racing, half-brothers Ranvir and Rajiv Singh return for another complex tale of love, greed and violence.","Action & Adventure,International Movies,Music & Musicals","Anil Kapoor,Saif Ali Khan,John Abraham,Deepika Padukone,Jacqueline Fernandez,Ameesha Patel,Rajesh Khattar,Chunky Pandey","Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla",India,https://www.imdb.com/title/tt1375789/?ref_=plg_rt_1,"Added to Netflix:October 1, 2018"
2494,Race to Witch Mountain,movie,2009,PG,99 min,A sister and brother with special powers are on the run from a mysterious organization that wants to take advantage of the siblings' gifts.,Children & Family Movies,"Dwayne Johnson,AnnaSophia Robb,Alexander Ludwig,Carla Gugino,Ciarán Hinds,Tom Everett Scott,Chris Marquette,Billy Brown,Christine Lakin,Tom Woodruff Jr.,John Kassir,Garry Marshall,John Duff,Ted Hartley,Dave Engfer,Bob Clendenin,Shengyi Huang,Robert Torti,Kim Richards,Brandon Miller,Paul Darnell,Omar Dorsey,Dennis Hayden,Suzanne Krull,Steve Rosenbaum,Andrew Shaifer,Bryan Fogel,Bob Koherr,Sam Wolfson,Beth Kennedy,Corri English,Jonathan Slavin,Kevin Christy,Meredith Salenger",Andy Fickman,United States,https://www.imdb.com/title/tt1075417/?ref_=plg_rt_1,"Added to Netflix:July 1, 2019"
