,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
225,Call the Midwife,tvshow,2018,TV-MA,8 Seasons,This period drama set in impoverished East London in the 1950s follows a newly qualified midwife and her colleagues at a nursing convent.,"British TV Shows,International TV Shows,TV Dramas","Vanessa Redgrave,Bryony Hannah,Helen George,Jenny Agutter,Pam Ferris,Laura Main,Judy Parfitt,Cliff Parisi,Stephen McGann,Ben Caplan,Miranda Hart,Jessica Raine,Max Macmillan,Victoria Yeates,Jack Ashton,Emerald Fennell,Linda Bassett",Philippa Lowthorpe,United Kingdom,https://www.imdb.com/title/tt1983079/?ref_=plg_rt_1,"New Season Added:May 15, 2019"
226,Camarón Revolution,tvshow,2018,TV-14,1 Season,The extraordinary life and career of flamenco legend Camarón de la Isla is covered in this sweeping biography series.,"Docuseries,International TV Shows,Spanish-Language TV Shows","Camarón de la Isla,Juan Diego",,Spain,https://www.imdb.com/title/tt8067306/?ref_=plg_rt_1,"Added to Netflix:July 18, 2018"
227,Can You Hear Me?,tvshow,2019,TV-MA,1 Season,Three friends in a low-income neighborhood find humor and hope in their lives as they grapple with bad boyfriends and their dysfunctional families.,"International TV Shows,TV Comedies,TV Dramas","Mélissa Bédard,Ève Landry,Florence Longpré",,Canada,https://www.imdb.com/title/tt9747016/?ref_=plg_rt_1,"Added to Netflix:June 4, 2020"
228,"Can't Cope, Won't Cope",tvshow,2018,TV-MA,2 Seasons,"In Dublin, friends Aisling and Danielle must come to terms with adulthood when their millennial hijinks and hangovers begin to wear off.","TV Comedies,TV Dramas","Seána Kerslake,Nika McGuigan,Sheila Moylette,Muiris Crowley,Steve Blount,Amy Huberman,Laurence O'Fuarain,Seán Óg Cairns,Hannah Sheehan,Peter Campion",,Ireland,https://www.imdb.com/title/tt5674872/?ref_=plg_rt_1,"New Season Added:May 28, 2020"
229,Candy Online,tvshow,2019,TV-MA,1 Season,"When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.","International TV Shows,TV Dramas,Teen TV Shows","Ruby Zhan,Suun Lin,Sunnie Wang,Dean Tang,Lain Lu,Cheng Ko,Jacqueline Zhu,Chen Wen-shan,Ada Pan",,Taiwan,https://www.imdb.com/title/tt11330500/?ref_=plg_rt_1,"Added to Netflix:November 17, 2019"
230,Cannon Busters,tvshow,2019,TV-MA,1 Season,Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.,"Anime Series,International TV Shows","Yoshitsugu Matsuoka,Hinaki Yano,Shiori Izawa,Junji Majima,Yosuke Akimoto,Nobuyuki Hiyama,Takaya Kuroda,Katsuhisa Houki,Taro Yamaguchi,Junko Minagawa,Tomomi Maruyama",,"United States,Japan",https://www.imdb.com/title/tt5066664/?ref_=plg_rt_1,"Added to Netflix:August 15, 2019"
231,Captive,tvshow,2016,TV-MA,1 Season,"This documentary series reconstructs history's most complex, high-stakes hostage negotiations as kidnapping victims recount their terrifying ordeals.","Crime TV Shows,Docuseries",,,United Kingdom,https://www.imdb.com/title/tt6246500/?ref_=plg_rt_1,"Added to Netflix:December 9, 2016"
232,Cardcaptor Sakura,tvshow,1999,TV-Y7,2 Seasons,"After a young girl breaks the seal of a magical book, releasing the spirits of the cards inside, she must become a ""Cardcaptor"" and retrieve them.","Anime Series,International TV Shows","Miwa Matsumoto,Motoko Kumai,Nozomu Sasaki,Hideyuki Tanaka,Junko Iwao,Emi Motoi,Yukana,Aya Hisakawa,Katsuyuki Konishi,Emi Shinohara,Sakura Tange,Ryoka Yuzuki,Minako Kotobuki,Yumi Toma,Natsuki Hanae,Issei Miyazaki,Tomokazu Seki,Kazuo Hayashi,Masaya Onosaka,Minori Suzuki,Megumi Ogata",,Japan,https://www.imdb.com/title/tt0221735/?ref_=plg_rt_1,"New Season Added:June 1, 2020"
233,Care Bears & Cousins,tvshow,2016,TV-Y,2 Seasons,"The whole huggable gang is back, bringing tales of caring and sharing to a new generation. And now the Care Bear Cousins are here to join the fun!",Kids' TV,"Michael Sinterniklaas,Michaela Dean,Doug Erholtz,Braeden Fox,Olivia Hack,David Lodge,Nayo Wallace,Ryan Wiesbrock",,United States,https://www.imdb.com/title/tt4680360/?ref_=plg_rt_1,"New Season Added:February 5, 2016"
234,Care Bears: Welcome to Care-a-Lot,tvshow,2012,TV-Y,1 Season,"Nestled in a faraway cloud is a rainbow-colored world called Care-a-Lot, home to the magical Care Bears who each have a special talent.",Kids' TV,"David Lodge,Patty Mattson,Doug Erholtz,Stephanie Sheh,Nayo Wallace,Michael Sinterniklaas,Michaela Dean",,United States,https://www.imdb.com/title/tt2216314/?ref_=plg_rt_1,"Added to Netflix:August 2, 2019"
235,Carmen Sandiego,tvshow,2019,TV-Y7,2 Seasons,"A master thief who uses her skills for good, Carmen Sandiego travels the world foiling V.I.L.E.'s evil plans – with help from her savvy sidekicks.","Kids' TV,TV Thrillers","Gina Rodriguez,Finn Wolfhard,Abby Trott,Michael Hawley,Michael Goldsmith,Kari Wahlgren,Sharon Muthu,Liam O'Brien,Rafael Petardi,Charlet Chung",,United States,https://www.imdb.com/title/tt7042146/?ref_=plg_rt_1,"New Season Added:October 1, 2019"
236,CAROLE & TUESDAY,tvshow,2019,TV-MA,2 Seasons,"Part-timer Carole meets rich girl Tuesday, and each realizes they've found the musical partner they need. Together, they just might make it.","Anime Series,International TV Shows,Teen TV Shows","Miyuri Shimabukuro,Kana Ichinose,Akio Otsuka,Miyu Irino,Sumire Uesaka,Hiroshi Kamiya,Mamoru Miyano,Kenyu Horiuchi,Tomoko Miyadera,Takahiro Sakurai,Maaya Sakamoto,Hiroki Yasumoto",,Japan,https://www.imdb.com/title/tt8107988/?ref_=plg_rt_1,"New Season Added:December 24, 2019"
237,Case,tvshow,2015,TV-MA,1 Season,A smart lawyer whose drinking and recklessness send him on a path of self-destruction finds new purpose investigating a teenager's apparent suicide.,"Crime TV Shows,International TV Shows,TV Dramas","Steinunn Ólína Þorsteinsdóttir,Magnús Jónsson,Þorsteinn Bachmann,Jóhanna Vigdís Arnardóttir,Birna Rún Eiríksdóttir,Elma Stefania Agustsdottir,Bergur Þór Ingólfsson,Halldóra Geirharðsdóttir,Arnar Jónsson,Davíð Freyr Þórunnarson,Björn Stefánsson,Nína Dögg Filippusdóttir,Hjortur Jóhann Jónsson",,Iceland,https://www.imdb.com/title/tt5038858/?ref_=plg_rt_1,"Added to Netflix:November 9, 2016"
238,Case Closed,tvshow,2015,TV-14,1 Season,"Turned into a young boy by a sinister potion, teen sleuth Conan helps solve baffling crimes while tracking down the nefarious agents who poisoned him.","Anime Series,Crime TV Shows,TV Thrillers","Minami Takayama,Alison Retzloff,Wakana Yamazaki,Colleen Clinkenbeard,Akira Kamiya,R. Bruce Elliott,Wataru Takagi,Chafurin,Mark Stoddard",,Japan,https://www.imdb.com/title/tt0131179/?ref_=plg_rt_1,"Added to Netflix:January 4, 2019"
239,Castle and Castle,tvshow,2018,TV-MA,1 Season,"A pair of high-powered, successful lawyers find themselves defending opposite interests of the justice system, causing a strain on their happy marriage.","International TV Shows,TV Dramas","Richard Mofe-Damijo,Dakore Akande,Bimbo Manuel,Blossom Chukwujekwu,Deyemi Okanlawon,Etim Effiong,Denola Grey,Duke Akintola,Eku Edewor,Ade Laoye,Anee Icha,Kevin Ushi,Jude Chukwuka,Amanda Afolabi",,Nigeria,https://www.imdb.com/title/tt9898916/?ref_=plg_rt_1,"Added to Netflix:February 14, 2020"
240,Castle of Stars,tvshow,2015,TV-MA,1 Season,"As four couples with different lifestyles go through the ebbs and flows of joy and sorrow, each must learn how to live a good life.","International TV Shows,Romantic TV Shows,TV Comedies","Chaiyapol Pupart,Jintanutda Lummakanon,Worrawech Danuwong,Ornjira Lamwilai,Yong Armchair,Keerati Mahapreukpong,Akarat Nimitchai,Kornpassorn Duaysianklao,Nattapong Chartpong",,,,"Added to Netflix:September 7, 2018"
241,Cathedral of the Sea,tvshow,2017,TV-MA,1 Season,"In 14th-century Barcelona, a serf's determined climb to wealth and freedom incurs the disdain of the noble class and the suspicion of the Inquisition.","International TV Shows,Spanish-Language TV Shows,TV Dramas","Daniel Grao,Ginés García Millán,Óscar Hernández,Alain Hernández,Nora Navas,Lucía Díez,Jorge Kent,Ali El Aziz,Julia Carnero,David Venancio Muro,Jonás Beramí,Hugo Arbues,Natalia de Molina",,Spain,https://www.imdb.com/title/tt4944694/?ref_=plg_rt_1,"Added to Netflix:August 31, 2018"
242,Caught on Camera,tvshow,2015,TV-MA,3 Seasons,"Nick Wallis presents crimes caught on CCTV, cell phones and other devices and reveals how investigators use the recordings to solve tough cases.","British TV Shows,Crime TV Shows,Docuseries",Nick Wallis,,United Kingdom,https://www.imdb.com/title/tt7830028/?ref_=plg_rt_1,"New Season Added:August 15, 2016"
243,Cells at Work!,tvshow,2018,TV-PG,1 Season,"One newcomer red blood cell just wants to do her job. Between bacteria incursions and meeting a certain white blood cell, she's got a lot to learn!","Anime Series,Teen TV Shows","Kana Hanazawa,Tomoaki Maeno,Daisuke Ono,Kikuko Inoue,Maria Naganawa,Takahiro Sakurai,Saori Hayami,Nobuhiko Okamoto,Yuichi Nakamura,Shoya Chiba,M・A・O,Ayako Kawasumi,Aya Endo,Hiroyuki Yoshino,Mamiko Noto",,Japan,https://www.imdb.com/title/tt8673610/?ref_=plg_rt_1,"Added to Netflix:January 1, 2020"
244,Chambers,tvshow,2019,TV-MA,1 Season,"Haunted by eerie visions and sinister impulses after a heart transplant, a teenager tries to unmask the truth behind her donor's mysterious death.","TV Horror,TV Mysteries,Teen TV Shows","Sivan Alyra Rose,Uma Thurman,Tony Goldwyn,Marcus LaVoi,Nicholas Galitzine,Kyanna Simone Simpson,Griffin Powell-Arcand,Lilli Kay,Sarah Mezzanotte,Lilliya Scarlett Reid",,United States,https://www.imdb.com/title/tt7949204/?ref_=plg_rt_1,"Added to Netflix:April 26, 2019"
245,Champions,tvshow,2018,TV-14,1 Season,"Years after getting his girlfriend pregnant, washed-up jock Vince meets his eccentric son Michael and learns about fatherhood, one show tune at a time.",TV Comedies,"Anders Holm,Fortune Feimster,Andy Favreau,J.J. Totah,Mouzam Makkar,Yassir Lester,Robert Costanzo,Ginger Gonzaga,Mindy Kaling",,United States,https://www.imdb.com/title/tt6470396/?ref_=plg_rt_1,"Added to Netflix:March 8, 2019"
246,Charité,tvshow,2017,TV-MA,1 Season,"At Berlin's Charité hospital in 1888, Ida finds romance, a path to her dream job and an inside look into cures for tuberculosis and diphtheria.","International TV Shows,TV Dramas","Alicia von Rittberg,Maximilian Meyer-Bretschneider,Justus von Dohnányi,Matthias Koeberlin,Christoph Bach,Ernst Stötzner,Klara Deutschmann,Ramona Kunze-Libnow,Daniel Sträßer,Tanja Schleiff,Monika Oschek,Emilia Schüle,Matthias Brenner,Thomas Loibl",,Germany,https://www.imdb.com/title/tt5337806/?ref_=plg_rt_1,"Added to Netflix:April 19, 2018"
247,Charité at War,tvshow,2019,TV-MA,1 Season,"In 1943, the staff at Berlin's Charité hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices.","International TV Shows,TV Dramas","Mala Emde,Ulrich Noethen,Jannik Schümann,Artjom Gilz,Luise Wolfram,Jacob Matschenz,Frida-Lovisa Hamann,Lukas Miko,Susanne Böwe",,,https://www.imdb.com/title/tt10383456/?ref_=plg_rt_1,"Added to Netflix:June 15, 2019"
248,Charlie's Colorforms City,tvshow,2019,TV-Y,1 Season,"Charlie creates fun stories using different shapes, and he needs your help! Take off for adventures in outer space, the Wild West – and right at home.",Kids' TV,"Jacob Soley,Saara Chaudry,Tyler Barish,Zoe Hatz,Julie Lemieux,Joseph Motiki,Shoshana Sperling,Adrianna Di Liello,Deann Degruijter,Stacey DePass",,United States,https://www.imdb.com/title/tt8115672/?ref_=plg_rt_1,"Added to Netflix:March 22, 2019"
249,Charmed,tvshow,2005,TV-14,8 Seasons,"After a trio of sisters discover an ancient text in their mansion attic, revealing they possess latent supernatural powers, mischief and drama ensue.","Romantic TV Shows,TV Comedies,TV Dramas","Holly Marie Combs,Alyssa Milano,Brian Krause,Rose McGowan,Shannen Doherty,Dorian Gregory",,United States,https://www.imdb.com/title/tt0158552/?ref_=plg_rt_1,"New Season Added:October 1, 2017"
250,Charmed,tvshow,2019,TV-14,2 Seasons,"After their mother’s tragic death, a trio of sisters bond over their newfound powers, vanquish demons and band together to defend their magical legacy.","TV Dramas,TV Sci-Fi & Fantasy","Madeleine Mantock,Sarah Jeffery,Melonie Diaz,Rupert Evans,Ser'Darius Blain,Ellen Tamaki,Charlie Gillespie",,United States,https://www.imdb.com/title/tt6394324/?ref_=plg_rt_1,"New Season Added:May 9, 2020"
251,Chasing Cameron,tvshow,2016,TV-14,1 Season,Go behind the scenes with social media sensation Cameron Dallas as he takes his career to the next level on an international tour.,"Reality TV,Teen TV Shows","Cameron Dallas,Aaron Carpenter,Taylor Caniff,Willie Jones,Trey Schafer,Bart Bordelon,Blake Gray",,United States,https://www.imdb.com/title/tt6370626/?ref_=plg_rt_1,"Added to Netflix:December 27, 2016"
252,Chasing Monsters,tvshow,2016,TV-14,2 Seasons,Adventurer Cyril Chauquet seeks out the most colossal and dangerous underwater creatures around the world in this adrenaline-packed series.,"Docuseries,Reality TV,Science & Nature TV",Cyril Chauquet,,Canada,https://www.imdb.com/title/tt3463274/?ref_=plg_rt_1,"New Season Added:December 15, 2017"
253,Cheapest Weddings,tvshow,2016,TV-MA,1 Season,Couples on a tiny budget try to ensure that the day of their wedding turns out to be the magical experience they always dreamed it would be.,"International TV Shows,Reality TV",Melanie Vallejo,,Australia,https://www.imdb.com/title/tt10333780/?ref_=plg_rt_1,"Added to Netflix:December 1, 2017"
254,Cheer Squad,tvshow,2016,TV-PG,1 Season,"Follow the Great White Sharks, a world-champion cheerleading squad, as they juggle the pressures of training, school, work and relationships.","Reality TV,Teen TV Shows",,,United States,https://www.imdb.com/title/tt5993744/?ref_=plg_rt_1,"Added to Netflix:March 14, 2017"
255,Cheers,tvshow,1992,TV-PG,11 Seasons,"Sam Malone, an ex-baseball player turned bar owner, operates a saloon that's always filled with quirky customers and even more eccentric staff.","Classic & Cult TV,TV Comedies","Ted Danson,Rhea Perlman,George Wendt,John Ratzenberger,Shelley Long,Kirstie Alley,Woody Harrelson,Kelsey Grammer,Nicholas Colasanto",,United States,https://www.imdb.com/title/tt0083399/?ref_=plg_rt_1,"New Season Added:July 1, 2017"
256,Cheese in the Trap,tvshow,2016,TV-14,1 Season,"In this adaptation of a popular webtoon, a poor student trying to navigate college life gains the attention of a wealthy upperclassman with a dark side.","International TV Shows,Korean TV Shows,Romantic TV Shows","Park Hae-Jin,Kim Go-eun,Seo Kang-jun,Lee Sung-kyoung,Nam Joo-hyuk,Park Min-ji,Hwang Seog-jeong,Son Byung-ho,Ahn Kil-kang",Lee Yoon-jung,South Korea,https://www.imdb.com/title/tt4741110/?ref_=plg_rt_1,"Added to Netflix:October 1, 2019"
257,Chef & My Fridge,tvshow,2017,TV-PG,2 Seasons,The best chefs of Korea go head-to-head to create impromptu dishes that feature ingredients found inside the guest stars' very own refrigerators.,"International TV Shows,Korean TV Shows,Reality TV","Seong-joo Kim​,Jung-hwan Ahn",,South Korea,https://www.imdb.com/title/tt4546444/?ref_=plg_rt_1,"New Season Added:August 4, 2017"
258,Chef's Table,tvshow,2019,TV-MA,6 Seasons,"In this Emmy-nominated docuseries, find out what's inside the kitchens and minds of the international culinary stars who are redefining gourmet food.","Docuseries,Reality TV",,,United States,https://www.imdb.com/title/tt4295140/?ref_=plg_rt_1,"New Season Added:February 22, 2019"
259,Chef's Table: France,tvshow,2016,TV-14,1 Season,Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.,Docuseries,,,,https://www.imdb.com/title/tt6088326/?ref_=plg_rt_1,"Added to Netflix:September 2, 2016"
260,Chelsea,tvshow,2017,TV-MA,2 Seasons,"It's not her first talk show, but it is a first of its kind. Ideas, people and places that fascinate her, all in her unique style.","Stand-Up Comedy & Talk Shows,TV Comedies",,,United States,https://www.imdb.com/title/tt5672036/?ref_=plg_rt_1,"New Season Added:April 14, 2017"
261,Chelsea Does,tvshow,2016,TV-MA,1 Season,"In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her.","Docuseries,Science & Nature TV",Chelsea Handler,,United States,https://www.imdb.com/title/tt5275894/?ref_=plg_rt_1,"Added to Netflix:January 23, 2016"
262,Cheuk Wan-Chi: Two Night Stand,tvshow,2015,TV-MA,1 Season,Writer and stand-up comedian Cheuk Wan-chi cracks wise at the follies of single womanhood and takes on politics in Hong Kong with nuance and flair.,"International TV Shows,Stand-Up Comedy & Talk Shows,TV Comedies",Cheuk Wan Chi,,,,"Added to Netflix:December 15, 2017"
263,Chewin' the Fat,tvshow,1999,TV-MA,1 Season,"Petty criminals, dodgy decorators, full-bore Glaswegians and oddball documentary presenters converge in this sketch show that parodies Scottish life.","British TV Shows,TV Comedies","Ford Kiernan,Greg Hemphill,Karen Dunbar,Mark Cox,Paul Riley",,United Kingdom,https://www.imdb.com/title/tt0224464/?ref_=plg_rt_1,"Added to Netflix:October 1, 2016"
264,Chhota Bheem,tvshow,2019,TV-Y,1 Season,"A brave, energetic little boy with superhuman powers leads his friends on exciting adventures to guard their fellow Dholakpur villagers from evil.",Kids' TV,"Vatsal Dubey,Julie Tejwani,Rupa Bhimani,Jigna Bhardwaj,Rajesh Kava,Mousam,Swapnil",,India,https://www.imdb.com/title/tt4570986/?ref_=plg_rt_1,"Added to Netflix:July 11, 2019"
265,Chhota Bheem Kung Fu Dhamaka Series,tvshow,2019,TV-Y7,1 Season,"From kung fu battles to run-ins with bandits, life in an empire far away from home is an endless adventure for Chhota Bheem and his buddies.",Kids' TV,"Pinky Pal Rajput,Sonal Kaushal,Julie Tejwani,Jigna Bharadhwaj,Shaily Dubey,Rajesh Kava,Ghanshyam Shukla,Anamaya Verma,Mohit Sinha,Vaibhav Thakkar",,,,"Added to Netflix:January 1, 2020"
266,Chicago Typewriter,tvshow,2017,TV-14,1 Season,A veterinarian and two writers have a mysterious connection to Korean independence fighters from the Japanese colonial period.,"International TV Shows,Korean TV Shows,Romantic TV Shows","Yoo Ah-in,Im Soo-jung,Ko Kyoung-pyo,Kwak Si-yang,Jo Woo-jin,Yang Jin-sung,Jeon Soo-kyeong,Ji Dae-han,Chun Ho-jin",,South Korea,https://www.imdb.com/title/tt6516076/?ref_=plg_rt_1,"Added to Netflix:October 1, 2019"
267,Chicken Soup for the Soul's Being Dad,tvshow,2018,TV-MA,1 Season,"Nine dads around America with different family structures, backgrounds and jobs navigate the joys and challenges of fatherhood.",Docuseries,,,United States,https://www.imdb.com/title/tt8908110/?ref_=plg_rt_1,"Added to Netflix:August 27, 2018"
268,Chief of Staff,tvshow,2019,TV-14,2 Seasons,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.","International TV Shows,Korean TV Shows,TV Dramas","Lee Jung-jae,Shin Mina,Lee Elijah,Kim Dong-jun,Jung Jin-young,Kim Kap-soo,Jung Woong-in,Im Won-hee,Kim Hong-pa",,South Korea,https://www.imdb.com/title/tt10220476/?ref_=plg_rt_1,"New Season Added:November 12, 2019"
269,Children of the Whales,tvshow,2017,TV-14,1 Season,"As a magic wielder, young archivist Chakuro knows his time is short, but everything changes when a girl from the outside appears on his island.","Anime Series,International TV Shows","Natsuki Hanae,Manaka Iwami,Yuuichirou Umehara,Nobunaga Shimazaki,Mikako Komatsu,Daiki Yamashita,Hiroshi Kamiya",,Japan,https://www.imdb.com/title/tt7484994/?ref_=plg_rt_1,"Added to Netflix:March 13, 2018"
270,Chip and Potato,tvshow,2019,TV-Y,2 Seasons,"Lovable pug Chip starts kindergarten, makes new friends and tries new things – with a little help from Potato, her secret mouse pal.",Kids' TV,"Abigail Oliver,Andrea Libman,Briana Buckmaster,Brian Dobson,Chance Hurstfield,Dominic Good,Emma Jayne Maas,Evan Byarushengo,Scotia Anderson,Alessandro Juliani",,"United Kingdom,Canada",https://www.imdb.com/title/tt9897038/?ref_=plg_rt_1,"New Season Added:November 29, 2019"
271,Chocolate,tvshow,2019,TV-14,1 Season,"Brought together by meaningful meals in the past and present, a doctor and a chef are reacquainted when they begin working at a hospice ward.","International TV Shows,Korean TV Shows,Romantic TV Shows","Ha Ji-won,Yoon Kye-sang,Jang Seung-jo,Kang Bu-ja,Lee Jae-ryong,Min Jin-woong,Kim Won-hae,Yoo Teo",,South Korea,https://www.imdb.com/title/tt11214028/?ref_=plg_rt_1,"Added to Netflix:November 30, 2019"
272,Chosen,tvshow,2019,TV-14,2 Seasons,"When a mysterious box arrives at his door, a doctor and father is forced to participate in a twisted killing game, or risk losing everything.","Crime TV Shows,International TV Shows,TV Action & Adventure","Lan Cheng-Lung,Deng JiaJia,Han Pengyi,Sam Hayden-Smith,Jenny Zhou,Paul He,Nathaniel Kelly",,China,https://www.imdb.com/title/tt7317178/?ref_=plg_rt_1,"New Season Added:October 17, 2019"
273,Christiane Amanpour: Sex & Love Around the World,tvshow,2018,TV-MA,1 Season,"A contextual, acculturated dive into how adults in six, big global cities celebrate love and accentuate sex. CNN's Christiane Amanpour reports.",Docuseries,,,United States,https://www.imdb.com/title/tt8205180/?ref_=plg_rt_1,"Added to Netflix:September 30, 2018"
274,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",tvshow,2019,TV-Y,1 Season,This educational series for tiny tots features a toe-tapping spin on nursery rhymes with upbeat tunes and a diverse set of easy-to-follow lessons.,Kids' TV,,,,,"Added to Netflix:October 18, 2019"
275,ChuChu TV Nursery Rhymes & Kids Songs (Hindi),tvshow,2019,TV-Y,1 Season,This educational series for tiny tots features a toe-tapping spin on nursery rhymes with upbeat tunes and a diverse set of easy-to-follow lessons.,Kids' TV,,,India,https://www.imdb.com/title/tt6468654/?ref_=plg_rt_1,"Added to Netflix:April 18, 2020"
276,Chuck Chicken,tvshow,2017,TV-Y7,1 Season,"On the island of Rocky Perch, security company owner Chuck Adoodledoo and his friends provide kung fu-style protection for their fellow bird citizens.",Kids' TV,,,Malaysia,https://www.imdb.com/title/tt7762152/?ref_=plg_rt_1,"Added to Netflix:November 15, 2017"
277,Churchill’s Secret Agents: The New Recruits,tvshow,2018,TV-MA,1 Season,"In this history-steeped reality series, 14 contestants undergo the same rigorous four-day selection process as Britain's top-secret World War II spies.","British TV Shows,International TV Shows,Reality TV",,,United Kingdom,https://www.imdb.com/title/tt8268994/?ref_=plg_rt_1,"Added to Netflix:June 29, 2018"
278,Cinderella and the Four Knights,tvshow,2016,TV-PG,1 Season,"Catching the eye of a wealthy gentleman, spunky Ha-won gets hired to live with his three immature grandsons so she can whip them into shape.","International TV Shows,Korean TV Shows,Romantic TV Shows","Jung Il-woo,Ahn Jae-hyeon,Park So-dam,Lee Jung-shin,Kim Yong-geon,Choi Min,Son Na-eun",,,,"Added to Netflix:December 15, 2019"
279,Cinta 100KG,tvshow,2016,TV-14,1 Season,"Two female friends, each with confidence issues, help each other search for true love and deal with their romantic rivals.","International TV Shows,Romantic TV Shows,TV Dramas","Sherry Alhadad,Sharifah Amani,Fezrul Khan,Ungku Hariz,Ruzana Ibrahim,Zain Saidan,Cristina Suzanne,Safia Hanifah",,,,"Added to Netflix:May 8, 2019"
280,Cinta Iris,tvshow,2015,TV-PG,1 Season,"Dedicated engineering student Iris succumbs to love and marries, but fate holds both tragedies and triumphs for her personal and professional life.","International TV Shows,Romantic TV Shows,TV Dramas","Raja Ilya,Nazim Othman,Zain Hamid,Ungku Ismail,Tunku Hanis",,,,"Added to Netflix:May 8, 2019"
281,Cinta Si Wedding Planner,tvshow,2015,TV-14,1 Season,A wedding planner and an ex-Marine both have been unlucky in love. But a chance meeting and a spat over a parking space soon change all that.,"International TV Shows,Romantic TV Shows,TV Dramas","Mira Filzah,Ady Putra,Fadlan Hazim,Shima Anuar,Nazeera Sardi,Dian P. Ramlee,Wan Sharmila,Rosnah Johari,Idris Md Diah",,,,"Added to Netflix:May 8, 2019"
282,Cinta Teruna Kimchi,tvshow,2016,TV-PG,1 Season,"When a young man determines to discover his father's true identity, he faces unexpected realizations that shake his sense of self.","International TV Shows,TV Dramas","Nazim Othman,Johan As'ari,Nur Risteena,Niena Baharun",,,,"Added to Netflix:May 8, 2019"
283,CLANNAD,tvshow,2008,TV-PG,2 Seasons,Maladjusted high school student Tomoya's life begins to change when he befriends his classmate Nagisa and several other eccentric girls.,"Anime Series,Teen TV Shows","Yuichi Nakamura,David Matranga,Mai Nakahara,Luci Christian,Ryo Hirohashi,Shelley Calene-Black,Ai Nonaka,Hilary Haag,Akemi Kanda,Brittney Karbowski,Houko Kuwashima,Kaytha Coker,Mamiko Noto,Emily Neves,Daisuke Sakaguchi,Greg Ayres",,Japan,https://www.imdb.com/title/tt1118804/?ref_=plg_rt_1,"New Season Added:November 1, 2019"
284,Classic Legends,tvshow,2012,TV-PG,1 Season,This documentary series explores the glamour of Bollywood through the stories of the men and women who have illuminated its screens.,"Docuseries,International TV Shows",Javed Akhtar,,India,https://www.imdb.com/title/tt6954978/?ref_=plg_rt_1,"Added to Netflix:May 15, 2017"
285,Cleo & Cuquin,tvshow,2018,TV-Y,1 Season,Spirited sister-brother duo Cleo and Cuquín try on different professions each day to help their other siblings solve problems and enjoy new adventures.,Kids' TV,,Fernando Moro,Spain,https://www.imdb.com/title/tt7956374/?ref_=plg_rt_1,"Added to Netflix:December 5, 2018"
286,Cleverman,tvshow,2017,TV-MA,2 Seasons,"In the near future, physically powerful beings known as ""Hairies"" struggle to survive in a segregated society dominated by hostile humans.","TV Dramas,TV Sci-Fi & Fantasy,TV Thrillers","Hunter Page-Lochard,Rob Collins,Deborah Mailman,Ryan Corr,Stef Dawson,Iain Glen,Frances O'Connor,Tasma Walton,Tony Briggs",,"Australia,New Zealand,United States",https://www.imdb.com/title/tt4649420/?ref_=plg_rt_1,"New Season Added:October 1, 2017"
287,Click for Murder,tvshow,2017,TV-14,1 Season,Crime journalist Donal MacIntyre reveals how deadly the internet can be as he dissects the technological methods behind heinous acts.,"British TV Shows,Crime TV Shows,Docuseries",Donal MacIntyre,,United Kingdom,https://www.imdb.com/title/tt8349898/?ref_=plg_rt_1,"Added to Netflix:September 17, 2017"
288,Close Your Eyes Before It’s Dark,tvshow,2016,TV-14,1 Season,"While vacationing at a mountain cabin, a group of longtime friends uncovers an old scandal that could have deadly consequences.","Crime TV Shows,International TV Shows,TV Dramas","Bryan Shu-Hao Chang,Jian Man-shu,Yen Tsao,Sun Ke-fang,Allen Chen,Jake Hsu,Chu Sheng-ping,Blue Lan",,Taiwan,https://www.imdb.com/title/tt6506806/?ref_=plg_rt_1,"Added to Netflix:August 1, 2017"
289,Cloudy with a Chance of Meatballs,tvshow,2017,TV-G,1 Season,"Teenager Flint Lockwood has a knack for invention. With help from his pal Sam Sparks, he might even change the world – if he doesn't break it first.","Kids' TV,TV Comedies","Mark Edwards,Katie Griffin,Seán Cullen,David Berni,Clé Bennett,Patrick McKenna",,"United States,Canada",https://www.imdb.com/title/tt4123482/?ref_=plg_rt_1,"Added to Netflix:November 30, 2018"
