,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
575,The Cheetah Girls,movie,2003,TV-G,94 min,"Meet The Cheetah Girls (Raven-Symoné, Adrienne Bailon, Kiely Williams, Sabrina Bryan), four New York teens facing the challenges of growing up as they dance and sing their way toward that elusive record deal. As the girls gear up to rehearse for the school talent competition, they're discovered by famous record producer Jackal Johnson. But the feisty foursome soon learn that their big break is not what they expected, as Jackal wants to remake them into something they're not. Ultimately, the path to stardom challenges their friendship, and the girls must find a way to come together to achieve their dreams. Packed with hot songs and cool moves, these darling divas steal the show in this hit Disney Channel movie.","Coming of Age,Drama,Music","Raven ,Adrienne Bailon,Kiely Williams,Sabrina Bryan,Juan Chioran,Lori Alter",Oz Scott,"Canada,United States",https://www.imdb.com/title/tt0338852/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
576,The Cheetah Girls 2,movie,2006,TV-G,98 min,"Best friends Galleria (Raven-Symoné), Chanel (Adrienne Bailon), Dorinda (Sabrina Bryan) and Aqua (Kiely Williams), aka girl band ""The Cheetahs,"" get the opportunity of a lifetime when they strut their way to Barcelona, Spain, to perform in an international music festival. With the other girls preoccupied with other things (like getting their shop on), Galleria will need to restore the girls' focus if they hope to have a shot at winning the music competition. Along the way, the ""amigas Cheetahs"" learn that, although their paths are not the same, they are lucky to have one another for the journey.","Coming of Age,Drama,Music","Raven-Symoné ,Adrienne Bailon,Sabrina Bryan,Kiely Williams,Belinda Peregrin,Lori Alter",Kenny Ortega,United States,https://www.imdb.com/title/tt0800318/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
577,The Cheetah Girls: One World,movie,2008,TV-G,85 min,"They've rocked the U.S., taken Spain by storm, and now they're off to India for the adventure of a lifetime. When the stylin' Cheetah Girls get cast in a Bollywood musical, they're ready to show the world their totally cool dance moves and movie star potential. This could be their big break! But when Chanel (Adrienne Bailon), Aqua (Kiely Williams) and Dorinda (Sabrina Bryan) find out they have to compete against each other for the starring role, their friendship – and the group – may be in serious trouble. Can they make their own dreams come true and still remain The Cheetah Girls? Find out as they journey halfway around the world and follow their dreams to Bollywood.","Comedy,Coming of Age,Music","Adrienne Bailon,Sabrina Bryan,Kiely Williams,Roshan Seth,Michael Steger,Kunal Sharma",Paul Hoen,United States,https://www.imdb.com/title/tt1013542/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
578,The Christmas Star,movie,1986,TV-G,94 min,"Counterfeiter Horace McNickle escapes prison through his extraordinary likeness to St. Nick. The police are closing in, but Christmas is so near that there are Santas everywhere. McNickle is desperate to recover loot from an earlier caper but can’t make a move until he takes advantage of two neighborhood kids who really believe he is Santa.","Crime,Drama,Family","Edward Asner,René Auberjonois,Jim Metzler,Susan Tyrrell,Karen Landry,Alan North",Alan Shapiro,"Canada,United States",https://www.imdb.com/title/tt0090840/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
579,The Chronicles of Narnia: Prince Caspian,movie,2008,PG,154 min,"A year after their first journey to Narnia, siblings Peter, Susan, Edmund and Lucy Pevensie return, finding that centuries have passed in the magical kingdom.  Much has changed, and all is not well in the once-peaceful place they left. To restore the rightful heir, Prince Caspian, they must again join with majestic lion Aslan, friendly new Narnian creatures and the Prince himself as they lead the Narnians on a remarkable journey to bring peace and glory to their enchanted land.","Action-Adventure,Family,Fantasy","Georgie Henley,Skandar Keynes,William Moseley,Anna Popplewell,Ben Barnes,Peter Dinklage",Andrew Adamson,"United States,Poland,Slovenia,Czech Republic,United Kingdom",https://www.imdb.com/title/tt0499448/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
580,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",movie,2005,PG,147 min,"Prepare to enter another world when Walt Disney Pictures and Walden Media present C.S. Lewis' timeless and beloved adventure. With the stunningly realistic special effects, you'll experience the exploits of Lucy, Edmund, Susan, and Peter, four siblings who find the world of Narnia through a magical wardrobe while playing a game of ""hide-and-seek"" at the country estate of a mysterious professor. Once there, the children discover a charming, once peaceful land inhabited by talking beasts, dwarfs, fauns, centaurs, and giants that has been turned into a world of eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion Aslan, the children lead Narnia into a spectacular climactic battle to be free of the Witch's glacial powers forever! Contains tobacco depictions.","Action-Adventure,Family,Fantasy","Georgie Henley,Skandar Keynes,William Moseley,Anna Popplewell,Tilda Swinton,James McAvoy",Andrew Adamson,"United Kingdom,United States",https://www.imdb.com/title/tt0363771/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
581,The Color of Friendship,movie,2000,TV-G,83 min,"Two girls from opposite sides of the world come together and change each other’s lives. Mahree lives in apartheid South Africa with her wealthy family. Piper Dellums is the daughter of a U.S. congressman in Washington, D.C. When Mahree is chosen to spend a semester at the Dellums' house, she and Piper realize they weren’t what each other expected. Each girl has to face the assumptions she has made and learn the true color of friendship.","Biographical,Drama","Carl Lumbly,Penny Johnson,Shadia Simmons,Anthony Burnett,Travis Davis,Lindsey Haun",Kevin Hooks,"Canada,United States",https://www.imdb.com/title/tt0213565/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
582,The Computer Wore Tennis Shoes,movie,1969,G,90 min,"Dexter Riley (Kurt Russell), a handsome but bumbling Medfield College student, accidentally becomes a ""human computer"" when he is effortlessly transformed from half-wit to genius in an electrifying computer mishap. Gamblers, gangsters and greedy college deans are quick to fight for control of his computer-like brain... especially when Dexter nonchalantly starts blabbing the syndicate's secrets!","Comedy,Crime,Science Fiction","Kurt Russell,Cesar Romero,Joe Flynn,William Schallert,Alan Hewitt,Richard Bakalyan",Robert Butler,United States,https://www.imdb.com/title/tt0065566/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
583,The Country Bears,movie,2002,G,91 min,"One of the most heartwarming family adventures ever, this hilarious comedy is packed with fantastic fun and foot-stomping music for the whole family. For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall. And on the way to find his place in the world, Beary learns that true families are made up of those people who love you the most.","Comedy,Music","Christopher Walken,Stephen Tobolowsky,Daryl Mitchell,M.C. Gainey,Diedrich Bader,Alex Rocco",Peter Hastings,United States,https://www.imdb.com/title/tt0276033/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
584,The Emperor's New Groove,movie,2000,G,82 min,"Emperor Kuzco (David Spade) thought he had it all: a devoted populace to rule over, a wardrobe of glamorous garb and his unwavering ""groove."" But his world is flipped upside down when he's turned into a llama by his devious adviser Yzma (Eartha Kitt), and her hunky henchman Kronk (Patrick Warburton). Now the once-mighty ruler is forced into an unlikely alliance with pleasant peasant Pacha (John Goodman). Together, they must overcome their differences as they embark on a groovy adventure. Discovering the good in everyone has never been so much fun!","Action-Adventure,Animation,Family","David Spade,John Goodman,Eartha Kitt,Patrick Warburton,Wendie Malick,Eli Linnetz",Mark Dindal,United States,https://www.imdb.com/title/tt0120917/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
585,The Even Stevens Movie,movie,2003,TV-G,94 min,"Dream vacation? Dream on! Ren (Christy Carlson Romano), Louis (Shia LaBeouf), and the entire Stevens family battle ferocious squirrels, angry natives and one another on the surprise adventure of a lifetime. Out of the blue, the Stevens win an all-expense-paid trip to a secluded hideaway on the sunny isle of Mandelino... just what they need to get away from everyday stress. Unfortunately, their too-good-to-be-true week in paradise has actually been set up by a new ""extreme reality"" television series. And in a quest for blockbuster ratings, the show's unscrupulous host will try to turn the family's dream vacation into a savagely funny nightmare.","Action-Adventure,Comedy","Shia LaBeouf,Christy Romano,Tom Virtue,Nick Spano,Steven Lawrence,A.J. Trauth",Sean McNamara,United States,https://www.imdb.com/title/tt0327698/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
586,The Finest Hours,movie,2016,PG-13,119 min,"Based on the extraordinary true story of the greatest small-boat rescue in Coast Guard history, this is a saga of courage, loyalty and honor in the face of overwhelming odds. When a massive storm strikes off the coast of Cape Cod, it rips a T-2 oil tanker in half, trapping more than 30 sailors on its rapidly sinking stern. As Captain Bernie Webber (Chris Pine) and his crew set out in a 12-seat rescue boat to save them, Chief Engineer Ray Sybert (Casey Affleck) struggles to buy his men more time. This gripping tale is packed with heroic larger-than-life action, driven by the men’s faith in their mission, themselves and one another.","Action-Adventure,Disaster,Drama","Chris Pine,Casey Affleck,Ben Foster,Holliday Grainger,John Ortiz,Kyle Gallner",Craig Gillespie,United States,https://www.imdb.com/title/tt2025690/?ref_=plg_rt_1,"Added to Disney+:March 6, 2020"
587,The Flood,movie,2018,TV-PG,93 min,"In the heart of southern Africa’s largest desert lies a miracle – the Okavango Delta in Botswana. One of the most diverse habitats on Earth, each year it undergoes an epic transformation as desert becomes water wonderland. For many, the floodwaters are a lifeline. For others, they bring harsh challenges. But for all, life is ruled by the pulsing of Africa’s great flood.","Animals & Nature,Documentary",Angela Bassett,Brad Bestelink,United States,https://www.imdb.com/title/tt9154632/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
588,The Fox and the Hound,movie,1981,G,85 min,"When a feisty little fox named Tod meets Copper, an adorable hound puppy, the two grow up together and vow to be best buddies forever. But when Copper is expected to take on his natural role as a hunting dog, he and Tod face the ultimate test of their unlikely friendship.","Action-Adventure,Animation,Buddy","Mickey Rooney,Kurt Russell,Pearl Bailey,Jack Albertson,Sandy Duncan,Jeanette Nolan","Art Stevens,Ted Berman,Richard Rich",United States,https://www.imdb.com/title/tt0082406/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
589,The Fox and the Hound 2,movie,2006,G,72 min,"Get ready to go a little bit country! The classic tale of friendship and loyalty, Tod and Copper still go together like an itch and a scratch. But when Copper gets a shot at the big time with a nutty group of hound dog howlers, their purebred friendship is put to the test.","Action-Adventure,Animation,Buddy","Reba McEntire,Patrick Swayze,Jonah Bobo,Harrison Fahn,Jeff Foxworthy,Vicki Lawrence",Jim Kammerud,United States,https://www.imdb.com/title/tt0465997/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
590,The Game Plan,movie,2007,PG,112 min,"One of football's toughest players ever takes on his biggest challenge yet – fatherhood. A superstar with an ego bigger than a football field, Joe Kingman is getting ready for a run at the championship game when the 8-year-old daughter he never knew existed shows up at his not-so-family-friendly bachelor pad. As the big game gets closer, he begins to realize the most meaningful win he can achieve is the heart of the one little fan who counts the most. Some flashing lights sequences or patterns may affect photosensitive viewers.","Comedy,Family,Sports","Dwayne Johnson,Kyra Sedgwick,Morris Chestnut,Roselyn Sanchez,Madison Pettis,Gordon Clapp",Andy Fickman,United States,https://www.imdb.com/title/tt0492956/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
591,The Ghosts of Buxley Hall,movie,1980,TV-PG,93 min,"The ghostly residents of 100-year-old Buxley Hall conjure up supernatural mayhem when the financially strapped school is forced to allow girls into the boys-only academy. Their only hope is 13-year-old Jeremy, a shy cadet who is heir to a fortune. But when the ghosts learn that Jeremy’s conniving aunt is out to steal his inheritance so she can buy the school and demolish it, they charge to his rescue.","Comedy,Family,Fantasy","Dick O'Neill,Victor French,Louise Latham,Rad Daly,Monte Markham,Ruta Lee",Bruce Bilson,United States,https://www.imdb.com/title/tt0080788/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
592,The Goddess of Spring,movie,1934,TV-Y7,10 min,"The lovely goddess of spring, Persephone, is kidnapped by Hades, thus bringing about the winter season. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Family,Fantasy",,Wilfred Jackson,United States,https://www.imdb.com/title/tt0025184/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
593,The Golden Touch,movie,1935,TV-Y7,11 min,"A dwarf grants the king's wish that everything he touches will turn to gold. When the king finds that he cannot eat, he is no longer happy with the gift. By giving up his worldly property, he finds happiness going from riches to rags. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Family,Fantasy",,Walt Disney,United States,https://www.imdb.com/title/tt0026423/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
594,The Good Dinosaur,movie,2015,PG,94 min,"In Disney•Pixar's epic journey into the world of dinosaurs, an 11-year-old apatosaurus named Arlo is swept away by a raging river and finds himself hundreds of miles away from home. While traveling through a harsh and mysterious landscape, Arlo makes an unlikely human friend and learns the power of confronting his fears, discovering what he’s truly capable of doing. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Animation,Buddy","Jeffrey Wright,Frances McDormand,Maleah Padilla,Ryan Teeple,Jack McGraw,Marcus Scribner",Peter Sohn,United States,https://www.imdb.com/title/tt1979388/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
595,The Great Mouse Detective,movie,1986,G,74 min,"The clues are in, the chase is on, and the case of the century is about to break wide open in Disney's greatest little mystery in history. Come along on a journey through the cobblestone streets of 1897 London, where some suspicious ""mousechief"" is the suspenseful start to this thrilling musical adventure. Olivia, the brave daughter of a beloved toy maker, turns to Basil of Baker Street for help with her father's disappearance. Basil's jolly assistant, Dr. Dawson, and loyal dog Toby lend a paw – and nose – as they search for clues through their charming miniature world. The final chase leads to Professor Ratigan (Vincent Price), a hard-hearted criminal. Can Basil outwit Ratigan to save Olivia's father and all of Mousedom? Contains tobacco depictions.","Animation,Family,Mystery","Vincent Price,Barrie Ingham,Val Bettin,Susanne Pollatschek,Candy Candido,Diana Chesney","John Musker,Ron Clements,Dave Michener",United States,https://www.imdb.com/title/tt0091149/?ref_=plg_rt_1,"Added to Disney+:October 1, 2019"
596,The Great Muppet Caper,movie,1981,G,98 min,"Stop the presses! The crime of the century has occurred, and investigative reporters Kermit, Fozzie and Gonzo are out to crack the case in this song-filled, star-studded extravaganza directed by the legendary Jim Henson. Our heroes arrive in London to interview Lady Holiday (Diana Rigg), a high-fashion designer whose priceless diamond necklace has just been stolen. But when Kermit mistakes lovely receptionist/would-be model Miss Piggy for her aristocratic employer, it's love at first sight. Unfortunately, Lady Holiday's scheming brother (Charles Grodin) is also wooing the sultry swine so he can frame her for another brazen jewel heist. Now it's up to Kermit and his Muppet pals to clear Piggy's name and catch the real culprits. Contains tobacco depictions.","Comedy,Crime,Family","Jim Henson,Frank Oz,Dave Goelz,Jerry Nelson,Richard Hunt,Charles Grodin",Jim Henson,"United Kingdom,United States",https://www.imdb.com/title/tt0082474/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
597,The Greatest Game Ever Played,movie,2005,PG,122 min,"Based on an inspirational true story, Shia LaBeouf stars as amateur golfer Francis Ouimet. Armed with nothing but talent, the working-class youth has a seemingly impossible dream: to compete against the world's greatest player, his idol Harry Vardon. Soon, with the help of his spunky, 10-year-old caddy Eddie, Francis boldly breaks down all barriers with a thrilling display of unrivaled drive, skill and heart... and challenges the golf pro for the U.S. Open Championship. Contains tobacco depictions.","Biographical,Sports","Shia LaBeouf,Stephen Dillane,Peter Firth,Elias Koteas,Stephen Marcus,Josh Flitter",Bill Paxton,"United States,Canada",https://www.imdb.com/title/tt0388980/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
598,The Haunted Mansion,movie,2003,PG,89 min,"Eddie Murphy stars as a real estate agent whose family comes face-to-face with 999 grim, grinning ghosts in creepy old Gracey Manor. Now with the help of supernatural psychic Madame Leota (Jennifer Tilly), they hilariously battle to break the mansion of its age-old curse... and do it before the clock strikes 13.","Comedy,Family,Fantasy","Eddie Murphy,Terence Stamp,Nathaniel Parker,Marsha Thomason,Jennifer Tilly,Wallace Shawn",Rob Minkoff,United States,https://www.imdb.com/title/tt0338094/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
599,The Hockey Champ,movie,1939,TV-G,8 min,"Donald, ""The Hockey Champion of Duck Swamp"" challenges his nephews to a hockey game. But his constant showing off eventually leads to his downfall. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Comedy,Family",,Jack King,United States,https://www.imdb.com/title/tt0031431/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
600,The Hunchback of Notre Dame,movie,1996,G,94 min,"Inspired by Victor Hugo's classic novel, these are the adventures of Quasimodo, the gentle and lonely hunchbacked bell ringer of Notre Dame. At the urging of his gargoyle pals Victor, Hugo and Laverne, Quasimodo leaves the solitary safety of his tower, venturing out and finding his first true friend, the gypsy beauty Esmeralda. When Esmeralda is arrested and confined to the Cathedral, Quasi helps her escape, and she entrusts him with a secret map to the gypsies' hideout. When the hideout is threatened, Quasi – the most unlikely of heroes – fights to save the people and the city he loves. They, in turn, learn to see people for who they are, rather than how they appear. Contains tobacco depictions.","Action-Adventure,Animation,Family","Tom Hulce,Demi Moore,Tony Jay,Kevin Kline,Paul Kandel,Jason Alexander","Gary Trousdale,Kirk Wise","United States,France",https://www.imdb.com/title/tt0116583/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
601,The Hunchback of Notre Dame II,movie,2002,G,69 min,"Still the faithful protector of Notre Dame's beloved bells, Quasimodo now rings them with the help of his best friend, Esmeralda and Phoebus's little boy, Zephyr. Stopping with Zephyr at a traveling circus owned by the evil magician Sarousch, Quasi is captivated by Sarousch's lovely assistant, Madellaine. But greedy Sarousch is plotting to steal the cathedral's most famous bell – with Madellaine's unwilling help. Encouraged by some laughably misguided advice from his gargoyle pals, Quasi listens to his own heart and discovers that he, too, must look past appearances to find true love.","Action-Adventure,Animation,Family","Jason Alexander,Jennifer Hewitt,Tom Hulce,Paul Kandel,Charles Kimbrough,Kevin Kline",Bradley Raymond,United States,https://www.imdb.com/title/tt0257778/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
602,The Incredible Dr. Pol: Blue Ribbon Kids,movie,2016,TV-PG,42 min,"On this special episode of The Incredible Dr. Pol, we’re breaking ALL the rules! It’s a best-of-the-kids compilation episode with the world’s most famous veterinarian. The cute, the cuddly, the wild, the woolly, we have an entertaining cast of kids – tots to teens – who will do anything for their animals.","Animals & Nature,Documentary,Family","Ari Rubin,Dr. Pol",,,https://www.imdb.com/title/tt6001956/?ref_=plg_rt_1,"Added to Disney+:December 1, 2019"
603,The Incredible Journey,movie,1963,G,80 min,"Experience an amazing adventure when three ordinary pets take on the majestic Canadian wilderness in an extraordinary journey. Finding themselves separated from their owners by 200 miles, they set out on a perilous trek to find their family... and home. Led by instinct, the trio – a young retriever, an old bull terrier and a self-sufficient Siamese cat – face hunger, a dangerous bear, rushing rivers and much more along the way. But these three unlikely friends soldier on, protecting and caring for one another in one of the most incredible journeys ever.","Action-Adventure,Animals & Nature,Family","Émile Genest,John Drainie,Tommy Tweed,Sandra Scott,Syme Jago,Marion Finlayson",Fletcher Markle,"Canada,United States",https://www.imdb.com/title/tt0057180/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
604,The Incredibles,movie,2004,PG,116 min,"From the creative minds behind the Toy Story films and Ratatouille comes this hilarious, action-packed animated adventure about a seemingly ordinary family with an incredible secret. Known to the world as Supers Mr. Incredible and Elastigirl, Bob Parr and his wife Helen were among the world's greatest crime fighters, saving lives and battling evil on a daily basis. Fifteen years later, they have been forced to adopt civilian identities and retreat to the suburbs to live ""normal"" lives with their three kids, Violet, Dash and Jack-Jack. Itching to get back into action, Bob gets his chance when a mysterious communication summons him to a remote island for a top-secret assignment. He soon discovers that it will take a super family effort to rescue the world from total destruction. Contains tobacco depictions. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Animation,Family","Craig Nelson,Holly Hunter,Samuel Jackson,Jason Lee,Dominique Louis,Teddy Newton",Brad Bird,United States,https://www.imdb.com/title/tt0317705/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
605,The Journey of Natty Gann,movie,1985,PG,101 min,"America is in the depths of the Great Depression. Families drift apart when faraway jobs beckon. In this masterful, atmospheric adventure, a courageous young girl (Meredith Salenger) confronts overwhelming odds when she embarks on a cross-country search for her father. During her extraordinary odyssey, she forms a close bond with two diverse traveling companions: a magnificent, protective wolf, and a hardened drifter (John Cusack). Contains tobacco depictions.","Action-Adventure,Coming of Age,Drama","Meredith Salenger,John Cusack,Ray Wise,Lainie Kazan,Scatman Crothers,Barry Miller",Jeremy Kagan,United States,https://www.imdb.com/title/tt0089385/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
606,The Jungle Book (1967),movie,1967,G,80 min,"Experience the song-filled celebration of friendship, fun and adventure that was the last film to receive Walt Disney's personal touch. Embark on a thrilling, adventure-filled journey with the boy Mowgli as he makes his way through the jungle to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship. This program is presented as originally created. It may contain outdated cultural depictions.","Action-Adventure,Animation,Family","Phil Harris,Sebastian Cabot,Louis Prima,George Sanders,Sterling Holloway,J. Pat O'Malley",Wolfgang Reitherman,United States,https://www.imdb.com/title/tt0061852/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
607,The Jungle Book (2016),movie,2016,PG,108 min,"Based on Rudyard Kipling’s timeless stories and inspired by Disney’s classic animated film, The Jungle Book is a live-action epic adventure about Mowgli (Neel Sethi), a man-cub who’s been raised by a family of wolves. But Mowgli finds he’s no longer welcome in the jungle when fearsome tiger Shere Khan (voice of Idris Elba), who bears the scars of Man, promises to eliminate what he sees as a threat. Urged to abandon the only home he’s ever known, Mowgli embarks on a journey of self-discovery, guided by panther-turned-stern-mentor Bagheera (voice of Ben Kingsley) and the free-spirited bear Baloo (voice of Bill Murray). Along the way, Mowgli encounters jungle creatures who don’t exactly have his best interests at heart, including Kaa (voice of Scarlett Johansson), a python whose seductive voice and gaze hypnotize the man-cub, and the smooth-talking King Louie (voice of Christopher Walken), who tries to coerce Mowgli into giving up the secret to the elusive and deadly red flower: fire. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Coming of Age,Family","Bill Murray,Ben Kingsley,Idris Elba,Lupita Nyong'o,Scarlett Johansson,Giancarlo Esposito",Jon Favreau,"United Kingdom,United States",https://www.imdb.com/title/tt3040964/?ref_=plg_rt_1,"Added to Disney+:June 19, 2020"
608,The Jungle Book 2,movie,2003,G,77 min,"The jungle is jumping again as Mowgli, Baloo, Bagheera and the rest of your favorite characters return in the fun-filled musical adventure. Mowgli (Haley Joel Osment) has been living in the village among the humans, including his little stepbrother, Ranjan, and his best friend, Shanti. But the man-cub still has that jungle rhythm in his heart... and he misses his old buddy Baloo (John Goodman). When Mowgli wanders back into the wild for some swingin' fun, he soon finds Baloo isn't the only one waiting for him – the man-eating tiger Shere Khan is lurking in the shadows and planning his revenge. If he is to defeat his nemesis, Mowgli will need the help of both his old friends and his new family.","Action-Adventure,Animation,Kids","John Goodman,Haley Osment,Mae Whitman,Connor Funk,Bob Joles,Tony Jay",Steve Trenbirth,"United States,Australia",https://www.imdb.com/title/tt0283426/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
609,The Jungle Book: Mowgli's Story,movie,1998,G,77 min,"Told from Mowgli's point of view, this live-action sequel to the 1967 animated feature tells the story of how a boy became a mancub and a mancub became a man. Experience his friendship with Baloo and his cunning battle against the jungle’s most fearsome animal, the menacing and vengeful tiger Shere Khan.","Action-Adventure,Coming of Age,Family","Brandon Baker,Sherman Howard,Clancy Brown,Peri Gilpin,Wallace Shawn,Stephen Tobolowsky",Nick Marck,United States,https://www.imdb.com/title/tt0144262/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
610,The Last Song,movie,2010,PG,109 min,"Miley Cyrus shines as the star of this heartwarming coming-of-age movie that will strike your emotional chords. Based on the novel by Nicholas Sparks, The Last Song follows Ronnie (Cyrus) and her estranged father as he tries to restore the loving relationship they once had. But reconnecting with his rebellious daughter isn't easy, so he chooses the one thing they still have in common – music.","Coming of Age,Drama,Music","Miley Cyrus,Liam Hemsworth,Bobby Coleman,Nick Searcy,Kelly Preston,Greg Kinnear",Julie Robinson,United States,https://www.imdb.com/title/tt1294226/?ref_=plg_rt_1,"Added to Disney+:April 1, 2020"
611,The Legend of Mor'du,movie,2012,TV-G,8 min,Brave's eccentric witch recounts the story of a power-hungry prince who sought to wrest control of a kingdom from his brothers through magical means.,"Animation,Family,Fantasy","Julie Walters,Steve Purcell,Callum O'Neill",Brian Larsen,United States,https://www.imdb.com/title/tt2565938/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
612,The Liberty Story,movie,1957,TV-PG,48 min,"Walt Disney presents a combination live-action and animated drama of America's historical fight for freedom. Includes a segment from Johnny Tremain, depicting the Boston Tea Party and the battle at Concord, and is followed by Ben and Me. This program is presented as originally created. It may contain outdated cultural depictions.","Drama,Family,Historical",Walt Disney,"Hamilton Luske,Robert Stevenson",,,"Added to Disney+:June 12, 2020"
613,The Lion King,movie,2019,PG,125 min,"Disney’s The Lion King, directed by Jon Favreau, journeys to the African savanna, where a future king is born. Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub’s arrival. Scar, Mufasa’s brother – and former heir to the throne – has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba’s exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his. The all-star cast includes Donald Glover as Simba, Beyoncé Knowles-Carter as Nala, James Earl Jones as Mufasa, Chiwetel Ejiofor as Scar, Seth Rogen as Pumbaa and Billy Eichner as Timon. Disney’s The Lion King utilizes pioneering filmmaking techniques to bring treasured characters to life in a whole new way. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Coming of Age,Drama","Donald Glover,Seth Rogen,Chiwetel Ejiofor,Alfre Woodard,Billy Eichner,John Kani",Jon Favreau,"United States,United Kingdom",https://www.imdb.com/title/tt6105098/?ref_=plg_rt_1,"Added to Disney+:January 28, 2020"
614,The Lion King 1 1/2,movie,2004,G,80 min,"In this comedy-adventure, Timon and Pumbaa reveal where they came from, where they met and how they helped Simba save the Serengeti. Their story includes glimpses into some big events from The Lion King that look a little different from Timon and Pumbaa's perspective – such as when King Mufasa introduced baby Simba to the animal kingdom. Let's just say there was something behind that dramatic moment when all the animals bowed to their new ruler. Nathan Lane, Matthew Broderick and Ernie Sabella return for this hysterical musical tale, plus meet colorful new characters like Timon's Ma (Julie Kavner) and Uncle Max (Jerry Stiller).","Action-Adventure,Animation,Comedy","Nathan Lane,Ernie Sabella,Julie Kavner,Jerry Stiller,Matthew Broderick,Robert Guillaume",Bradley Raymond,"Australia,United States",https://www.imdb.com/title/tt0318403/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
615,The Lion King 2: Simba's Pride,movie,1998,G,83 min,"Experience the power of ""Upendi"" – which means ""love"" – as Kiara, Simba's strong-willed daughter, seeks adventure away from her father’s watchful gaze. Timon and Pumbaa can do only so much to protect her, especially when she encounters an intriguing rival, Kovu, a cub who is being groomed to lead Scar’s pride. As Kiara and Kovu search for their proper places in the great ""Circle Of Life,"" they discover that it may be their destiny to reunite their prides and bring peace to the Pride Lands.","Action-Adventure,Animation,Family","Matthew Broderick,Neve Campbell,Andy Dick,Robert Guillaume,James Jones,Moira Kelly",Darrell Rooney,"United States,Australia",https://www.imdb.com/title/tt0120131/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
