,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
210,The Mandalorian,tvshow,2019,TV-14,1 Season,"After the fall of the Galactic Empire, lawlessness has spread throughout the galaxy. A lone gunfighter makes his way through the outer reaches, earning his keep as a bounty hunter. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Family,Science Fiction","Pedro Pascal,Carl Weathers,Gina Carano,Omid Abtahi,Nick Nolte",,United States,https://www.imdb.com/title/tt8111088/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
211,The Muppets (Series),tvshow,2015,TV-PG,1 Season,"""The Muppets"" return to primetime with a contemporary, documentary-style show. For the first time ever, a series will explore the Muppets' personal lives and relationships, both at home and at work, as well as romances, breakups, achievements, disappointments, wants and desires. This is a more adult Muppet show, for ""kids"" of all ages.",Comedy,"Bill Barretta,Dave Goelz,Eric Jacobson,Peter Linz,David Rudman,Matt Vogel",,United States,https://www.imdb.com/title/tt4651824/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
212,The New Adventures of Winnie the Pooh,tvshow,1988,TV-Y,4 Seasons,"In THE NEW ADVENTURES OF WINNIE THE POOH, Christopher Robin's bedroom door opens onto Hundred Acre Wood, a timeless place of high-adventure wonder and whimsy. The cast of characters who inhabit Christopher Robin's world – Winnie the Pooh, Tigger, Piglet, Eeyore, Gopher, Owl, Kanga and Roo - are the creations of his vivid, untiring imagination. Their wild escapades are a mirror reflection of Christopher Robin's exhuberant, six-year-old spirit. The series combines non-stop action with the love of a child for his best friend, a bear named Pooh.","Animation,Kids","Jim Cummings,Paul Winchell,John Fiedler,Ken Sansome,Tim Hoskins,Patty Paris",,United States,https://www.imdb.com/title/tt0165052/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
213,The Proud Family,tvshow,2001,TV-G,2 Seasons,"Follow the adventures and misadventures of Penny, a typical African American girl who's doing her best to navigate through the early years of teen-dom. Penny's every encounter inevitably spirals into bigger-than-life situations filled with hi-jinks, hilarity and heart. Her quest to balance her home, school and social lives are further complicated by friends like the sassy Dijonay, Penny's nemesis LaCienega Boulevardez, her loving, yet over-protective, parents and her hip-to-the-groove-granny, Suga Mama.","Animation,Comedy,Coming of Age","Tommy Davidson,Paula Parker,Jo Payton,Kyla Pratt,Tara Strong,Karen White",,United States,https://www.imdb.com/title/tt0293737/?ref_=plg_rt_1,"Added to Disney+:January 1, 2020"
214,The Replacements,tvshow,2006,TV-G,1 Season,"The Replacements follows what happens to orphans Riley and Todd when they order replacement parents from the Fleemco Replacement Parent Organization. Their new mom turns out to be a British super spy named Agent K and their new dad is a world renowned stunt man named Dick Daring. Along the way, they'll be joined by Agent K's super-intelligent talking car, C.A.R., in their many zany adventures.","Animation,Comedy,Family","Nancy Cartwright,Grey DeLisle,Kath Soucie,Daran Norris,David McCallum,Jeff Bennett",,United States,https://www.imdb.com/title/tt0816401/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
215,The Simpsons,tvshow,1989,TV-PG,30 Seasons,"Winner of the 2019 Emmy® Award for Outstanding Animated Program, THE SIMPSONS continues to strike a chord with viewers for irreverently poking fun at anything and everything. With its subversive humor and delightful wit, the series has made an indelible imprint on American pop culture, and its family members – Homer (Dan Castellaneta), Marge (Julie Kavner), Bart (Nancy Cartwright), Lisa (Yeardley Smith) and Maggie – are television icons. Already the longest-running scripted series in television history, the Emmy® Award-, Annie Award- and Peabody Award-winning animated comedy has surpassed Gunsmoke’s record of the most episodes for a scripted primetime television series. THE SIMPSONS is a Gracie Films Production in association with 20th Century Fox Television. The series was created by Matt Groening and developed by James L. Brooks, Matt Groening and Sam Simon. James L. Brooks and Matt Groening are executive producers. Al Jean also serves as an executive producer and the series’ showrunner.","Animation,Comedy","Dan Castellaneta,Julie Kavner,Nancy Cartwright,Yeardley Smith",,United States,https://www.imdb.com/title/tt0096697/?ref_=plg_rt_1,"Added to Disney+:November 11, 2019"
216,The Suite Life of Zack & Cody,tvshow,2004,TV-G,3 Seasons,Twin brothers Zack and Cody get to live with their single mom in Boston's swankiest hotel. The boys have a hard time staying out of trouble and enjoy treating the hotel like their own personal playground.,"Action-Adventure,Comedy,Coming of Age","Cole Sprouse,Dylan Sprouse,Brenda Song,Ashley Tisdale,Phill Lewis,Kim Rhodes",,United States,https://www.imdb.com/title/tt0426371/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
217,The Suite Life On Deck,tvshow,2008,TV-G,3 Seasons,"The gang from The Suite Life of Zack and Cody take to the seas in this new spin-off series. Zack, Cody, London and Mr. Moseby move from the well-appointed halls of the posh Tipton Hotel to London's father's luxurious cruise ship, the SS Tipton. At first, London thinks she’s on a cruise vacation, but soon finds out she is actually enrolled in Seven Seas High, along with Zack, Cody and new cast members Bailey and Woody. London’s father is convinced that London will have to study because she won’t be able to escape classes while she’s at sea. Moseby, along with MISS Emma Tutweiller try to keep the students focused on their studies, but Cody and Zack discover all new ways to make mischief.","Action-Adventure,Comedy,Coming of Age","Cole Sprouse,Dylan Sprouse,Brenda Song,Debby Ryan,Phill Lewis",,United States,https://www.imdb.com/title/tt1181917/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
218,The Super Hero Squad,tvshow,2009,TV-Y7,2 Seasons,"When the greatest heroes on the planet unite to face the world’s greatest villains, you get the biggest, most family-friendly Super Hero team-up in TV history… Super Hero Squad.","Action-Adventure,Animation,Comedy","Grey DeLisle,Steve Blum,Mikey Kelly,Charlie Adler,Mark Hamill,Tom Kenny",,United States,https://www.imdb.com/title/tt1388589/?ref_=plg_rt_1,"Added to Disney+:January 1, 2020"
219,Timon & Pumbaa,tvshow,1995,TV-Y,3 Seasons,"The show stars Timon, a meerkat, and Pumbaa, a warthog, both characters from the Disney animated film The Lion King. Set after the events of the original film, the series involves the characters having misadventures in the jungle, as well as across the globe in various settings such as Canada, Britain, the United States and Spain.","Animation,Buddy,Comedy","Quinton Flynn,Ernie Sabella,Jim Cummings,Nathan Lane",,United States,https://www.imdb.com/title/tt0112197/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
220,Tron Uprising,tvshow,2011,TV-Y7,1 Season,"Inside the computer world of The Grid, a young program named BECK becomes the unlikely leader of a revolution against a corrupt regime. His mission is to free his home and liberate his friends from the reign of the villainous CLU and his henchman GENERAL TESLER.","Action-Adventure,Animation,Kids","Elijah Wood,Bruce Boxleitner,Emmanuelle Chriqui,Mandy Moore,Nate Corddry,Lance Henriksen",,United States,https://www.imdb.com/title/tt1812523/?ref_=plg_rt_1,"Added to Disney+:April 14, 2020"
221,Tut's Treasures: Hidden Secrets,tvshow,2018,TV-PG,1 Season,"Howard Carter’s discovery of Tutankhamun’s tomb in 1922 made headlines across the world sparking a global frenzy for Ancient Egypt. But over the decades since the find, many of the pharaoh’s priceless grave goods have disappeared into museum basements and archives across Egypt. Now all 5,398 objects are being reunited for the first time since their discovery at the new Grand Egyptian Museum.","Docuseries,Historical",Mark Bazeley,,United Kingdom,https://www.imdb.com/title/tt8174114/?ref_=plg_rt_1,"Added to Disney+:April 10, 2020"
222,United States Of Animals,tvshow,2015,TV-PG,1 Season,"United States of Animals is a fast-paced and fun new Nat Geo WILD series that takes you on a fascinating journey across the United States. Part travelogue, part wildlife adventure... United States of Animals is a fact-filled field guide driven by the wild, the weird and the ""wow"" of animals right here in our own backyard. We're sharing our nation with creatures we many have never heard of, let alone known anything about.","Animals & Nature,Docuseries,Family",Quincy Dunn-Baker,,,,"Added to Disney+:May 1, 2020"
223,Unlikely Animal Friends,tvshow,2012,TV-G,3 Seasons,"The natural world is full of amazing stories, but sometimes animals act in ways that seemingly go against all their instincts. This heart-warming series reveals the stories of unlikely duos that have struck up unusual relationships, revealing the emotional power of animals to bond with other species.","Animals & Nature,Docuseries,Family",Mark Keller,,United States,https://www.imdb.com/title/tt2181679/?ref_=plg_rt_1,"Added to Disney+:February 21, 2020"
224,Violetta,tvshow,2011,TV-G,2 Seasons,"Violetta is the story of a super talented teen who discovers she has an incredible singing ability. When she moves back to Buenos Aires with her father her life changes dramatically as she meets new friends, and rivals, on the path to following her dream.","Coming of Age,Drama,Music","Diego Ramos,Martina Stoessel,Pablo Espinosa,Jorge Blanco,Mercedes Lambre,Nicolás Garnier",,Argentina,https://www.imdb.com/title/tt2171665/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
225,Weird But True!,tvshow,2017,TV-G,2 Seasons,"Ladybugs aren’t bugs, sharks have seven senses, and astronauts shrink in space! Discover these fun facts and more only on Weird But True! No topic is off-limits as siblings and science-lovers Charlie and Kirby Engelman explore the strange and curious ways our world works through a mix of arts, crafts, and real-world adventures.","Animals & Nature,Kids,Variety","Charlie Engelman,Kirby Engelman",,,,"Added to Disney+:June 5, 2020"
226,Wicked Tuna,tvshow,2016,TV-14,8 Seasons,"Wicked Tuna follows a group of salty fishermen from the nation's oldest seaport, Gloucester, Massachusetts, as they make their living the way it's been done for centuries – rod and reel fishing, one catch at a time – all in pursuit of the bluefin tuna. One ""monstah"" bluefin can be worth more than $20,000, and with that kind of money on the line, every captain is fighting to be the best in the fleet.","Action-Adventure,Animals & Nature,Reality",Mike Rowe,,United States,https://www.imdb.com/title/tt2191567/?ref_=plg_rt_1,"Added to Disney+:February 1, 2020"
227,Wicked Tuna: Outer Banks,tvshow,2013,TV-14,6 Seasons,"Bluefin tuna fishermen venture to North Carolina’s treacherous fishing grounds, the Outer Banks, where they battle for the ocean’s most lucrative prize. A single giant bluefin can be worth more than $20,000, but the dangerous waters, small quota and explosive rivalries make the Outer Banks, nicknamed “graveyard of the Atlantic”, the most challenging place in the world to catch these elusive fish.","Animals & Nature,Docuseries,Family",Bill Ratner,,,,"Added to Disney+:March 27, 2020"
228,Wild Hawaii,tvshow,2014,TV-PG,1 Season,"Seven million years ago, Hawaii rose from the sea a volcanic wasteland. How these islands transformed themselves into paradise is a story that defies the odds, and challenges our expectations. National Geographic takes us on an untamed journey to these remarkable lands, that through an alchemy of fire, ice, and water have become an unceasing experiment in creation.","Animals & Nature,Docuseries,Family",JK Simmons,,,,"Added to Disney+:June 5, 2020"
229,Wild Russia,tvshow,2018,TV-PG,1 Season,"Russia is epic in scale, a vast country of geographic extremes. From semi-desert and cold tundra, snowy mountain peaks, volcanoes, and open grasslands, it is home to enormous expanses of forest and the world's deepest lake. In this wild place, staggering arrays of animals thrive in some of the planet's most extreme habitats. This landmark series explores Russia’s amazing scenic beauty and most iconic wildlife.","Animals & Nature,Docuseries",Liam Teeling,,,,"Added to Disney+:January 15, 2020"
230,Wild Yellowstone,tvshow,2015,TV-PG,1 Season,"A unique and jaw-dropping location, Yellowstone is paradise. But for the animals that live there, life is often not easy. Filmed in both summer and winter, with remarkable close-range footage of Yellowstone's wildlife, Wild Yellowstone captures the beauty and essence of the land and animals in a place that is like no other in the world.","Animals & Nature,Docuseries,Travel",Bart Thomasson,,,,"Added to Disney+:November 12, 2019"
231,Wizards of Waverly Place,tvshow,2007,TV-G,4 Seasons,"
                    Alex, Justin, and Max Russo are not your ordinary teenagers – they’re secretly wizards in training!                                      ","Comedy,Coming of Age,Fantasy","Selena Gomez,David Henrie,Jake Austin,Jennifer Stone,Maria Canals-Barrera,David DeLuise",,United States,https://www.imdb.com/title/tt0799922/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
232,Wolverine and The X-Men,tvshow,2008,TV-Y7,1 Season,"Wolverine and the X-Men must join together again to not only battle the increasingly powerful Mutant Response Division, but also to prevent a catastrophic future that Xavier has warned Wolverine must never come to pass.","Action-Adventure,Animation,Kids","Steve Blum,Chris Edgerly,Jennifer Hale,Michael Ironside,Danielle Judovits,AJ Buckley",,United States,https://www.imdb.com/title/tt0772145/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
233,X-Men: Evolution,tvshow,2000,TV-Y7,4 Seasons,"This rendition of X-Men features Cyclops, Jean Grey, Rogue, Nightcrawler, Shadowcat, and Spike as teenagers as they fight for a world that fears and hates them.","Action-Adventure,Animation,Kids","Noel Fisher,Vincent Gale,Christopher Judge,David Kaye,Scott McNeil,Meghan Black",,United States,https://www.imdb.com/title/tt0247827/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
234,Year Million,tvshow,2016,TV-PG,1 Season,"YEAR MILLION explores what it will be like to be human 1 million years from now. Through illustrative, dramatic storytelling, YEAR MILLION paints a vision of humanity through the lens of a typical future American family, which includes a daughter who is part AI. The series propels us into an odyssey of unfathomable human choices and predicts how every aspect of technology may affect our lives.","Docuseries,Science Fiction",Laurence Fishburne,,United States,https://www.imdb.com/title/tt6945708/?ref_=plg_rt_1,"Added to Disney+:January 1, 2020"
